ENSEMBL	ENTREZID	SYMBOL	GENENAME	E504	E506	E508	E511	E515	E538
ENSMUSG00000015222	17756	Map2	microtubule-associated protein 2	80.388254245263	64.7205606471499	48.8599616014486	60.6475801567982	86.8851208978328	55.3589042163661
ENSMUSG00000015224	74519	Cyp2j9	cytochrome P450, family 2, subfamily j, polypeptide 9	19.8217613207498	37.2633530998742	28.6179775094199	24.2590320627193	43.4425604489164	25.984791775029
ENSMUSG00000015243	11303	Abca1	ATP-binding cassette, sub-family A (ABC1), member 1	515.365794339494	542.279849058696	360.86571639927	459.910816189053	393.210867653013	488.062175948371
ENSMUSG00000015247	66536	Nipsnap3b	nipsnap homolog 3B	69.3761646226242	94.1389973049454	64.2159495333324	77.8310612012243	76.8599146403906	75.6948282142149
ENSMUSG00000015289	66192	Lage3	L antigen family, member 3	390.929181603676	372.633530998742	459.981638505066	411.392752063614	437.767339908312	472.245346172266
ENSMUSG00000015290	27643	Ubl4a	ubiquitin-like 4A	2063.6655952825	2218.15012399778	2055.60838451809	2464.31334037123	2266.81052598833	2509.22706662345
ENSMUSG00000015290	100169864	Gm44504	predicted readthrough transcript (NMD candidate), 44504	2063.6655952825	2218.15012399778	2055.60838451809	2464.31334037123	2266.81052598833	2509.22706662345
ENSMUSG00000015291	14567	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	1748.71983207504	1777.8541886861	1793.16059077316	1733.50999948181	1684.2346512503	1792.950632477
ENSMUSG00000015305	70097	Sash1	SAM and SH3 domain containing 1	432.775122169704	335.370177898868	316.193751506517	397.241650027028	431.083869070017	466.596478395086
ENSMUSG00000015312	17873	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	329.261479716899	212.793358491387	208.70183598333	388.144513003508	471.184694099786	350.229802185173
ENSMUSG00000015335	66220	Zdhhc12	zinc finger, DHHC domain containing 12	42.9471495282912	50.9919568735121	43.2759659898545	65.7015451698647	63.4929729638009	61.0077719935463
ENSMUSG00000015337	13804	Endog	endonuclease G	768.643855660186	1057.10249057012	1206.84105155578	924.875597391172	1157.35436683139	1282.29298541991
ENSMUSG00000015340	13058	Cybb	cytochrome b-245, beta polypeptide	85.8942990565824	53.9338005392916	91.4379281398538	84.9066122195174	61.265149351036	59.8779984381103
ENSMUSG00000015341	57437	Golga7	golgi autoantigen, golgin subfamily a, 7	1288.41448584874	1133.59042588038	1065.84516236303	1195.76812209154	1288.79595998452	1116.21627277081
ENSMUSG00000015341	628040	Gm6829	predicted pseudogene 6829	1288.41448584874	1133.59042588038	1065.84516236303	1195.76812209154	1288.79595998452	1116.21627277081
ENSMUSG00000015342	22439	Xk	X-linked Kx blood group	220.241792452775	238.289336928143	185.667854085505	241.579527624579	286.275334240295	236.122673086133
ENSMUSG00000015354	76477	Pcolce2	procollagen C-endopeptidase enhancer 2	232.355091037678	241.231180593922	359.469717496372	169.813224439035	266.224921725411	195.450825090435
ENSMUSG00000015355	12506	Cd48	CD48 antigen	17.619343396222	24.5153638814962	11.8659906746375	7.07555101829312	7.79738264467731	12.4275091097965
ENSMUSG00000015357	270166	Clpx	caseinolytic mitochondrial matrix peptidase chaperone subunit	3996.28732405561	4516.71064152686	3822.94299558763	4268.57885003598	4509.11499223625	4212.925588221
ENSMUSG00000015363	67976	Trabd	TraB domain containing	1202.52018679215	1264.9927762852	1525.12880141665	1218.00556814903	1206.36648631222	1212.24702498287
ENSMUSG00000015377	69440	Dennd6b	DENN/MADD domain containing 6B	980.07597641485	924.719525610036	997.441216121001	869.28198224744	908.952034008097	885.742467461858
ENSMUSG00000015396	12522	Cd83	CD83 antigen	64.9713287735687	26.4765929920159	30.0139764123184	27.2914110705592	31.1895305787092	29.3741124413371
ENSMUSG00000015405	70008	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	26.429015094333	28.4378221025356	13.2619895775361	36.3885480940789	51.2399430935937	32.7634331076452
ENSMUSG00000015451	625018	C4a	complement component 4A (Rodgers blood group)	14.3157165094304	10.7867601078583	32.8059742181155	11.1187230287463	12.2530298702072	9.03818844348834
ENSMUSG00000015452	11596	Ager	advanced glycosylation end product-specific receptor	5.50604481131938	7.84491644207878	6.97999451449266	10.107930026133	2.22782361276494	5.64886777718022
ENSMUSG00000015461	12915	Atf6b	activating transcription factor 6 beta	362.297748584815	307.912970351592	404.141682389125	261.795387676845	243.946685597761	347.970255074301
ENSMUSG00000015467	81701	Egfl8	EGF-like domain 8	22.0241792452775	30.3990512130553	34.201973121014	14.1511020365862	36.7590896106216	47.4504893283138
ENSMUSG00000015468	18132	Notch4	notch 4	442.686002830078	521.686943398239	526.291586392746	485.180641254385	438.881251714694	576.184513272382
ENSMUSG00000015474	54397	Ppt2	palmitoyl-protein thioesterase 2	675.041093867756	779.588571431579	844.579336253612	823.796297129842	807.586059627292	836.032431022672
ENSMUSG00000015476	260297	Prrt1	proline-rich transmembrane protein 1	11.0120896226388	17.6510619946773	24.4299808007243	6.06475801567982	16.7086770957371	15.8168297761046
ENSMUSG00000015478	54197	Rnf5	ring finger protein 5	551.705690094202	593.271805932208	661.005480522455	577.162804492196	561.411550416766	597.650210825667
ENSMUSG00000015488	381356	Cacfd1	calcium channel flower domain containing 1	1024.12433490541	1056.12187601486	1300.37297804998	1161.40116000268	1087.17792302929	1222.4149869818
ENSMUSG00000015501	15273	Hivep2	human immunodeficiency virus type I enhancer binding protein 2	1690.35575707505	1587.61496496569	1587.25075259563	1631.41990621787	1910.35874794594	1947.72960957174
ENSMUSG00000015522	11863	Arnt	aryl hydrocarbon receptor nuclear translocator	1761.9343396222	1772.9511159098	1715.6826516623	1768.88775457328	1578.41302964396	1761.31697292479
ENSMUSG00000015533	16398	Itga2	integrin alpha 2	1.10120896226388	3.92245822103939	3.48999725724633	2.02158600522661	2.22782361276494	6.77864133261626
ENSMUSG00000015536	17434	Mocs2	molybdenum cofactor synthesis 2	1054.95818584879	1025.7228248018	1037.22718485361	1164.43353901052	1080.494452191	1090.23148099578
ENSMUSG00000015542	66176	Nat9	N-acetyltransferase 9 (GCN5-related, putative)	352.386867924441	301.048668464773	410.423677452168	402.295615040095	335.287453721124	375.084820404766
ENSMUSG00000015568	16956	Lpl	lipoprotein lipase	76066.0090683773	77001.7773372243	58588.6779557485	108381.268912209	101701.261834526	92448.240267776
ENSMUSG00000015575	11974	Atp6v0e	ATPase, H+ transporting, lysosomal V0 subunit E	490.037988207425	749.189520218524	584.225540863035	652.972279688194	639.385376863539	576.184513272382
ENSMUSG00000015597	57908	Zfp318	zinc finger protein 318	610.069765094188	649.166835582019	571.661550736949	544.81742840857	497.918577452965	506.138552835347
ENSMUSG00000015599	106763	Ttbk1	tau tubulin kinase 1	7.70846273584714	23.5347493262363	14.6579884804346	9.09713702351972	12.2530298702072	13.5572826652325
ENSMUSG00000015605	20807	Srf	serum response factor	1985.47975896177	2258.35532076343	3122.15154633257	2204.53953869961	2324.73393992022	2526.17366995499
ENSMUSG00000015619	14462	Gata3	GATA binding protein 3	5.50604481131938	0.980614555259847	2.79199780579706	5.05396501306651	1.11391180638247	7.9084148880523
ENSMUSG00000015647	16776	Lama5	laminin, alpha 5	944.837289622406	928.641983831076	1061.65716565433	871.303568252667	941.255476393189	1067.63600988706
ENSMUSG00000015652	70358	Steap1	six transmembrane epithelial antigen of the prostate 1	1.10120896226388	5.88368733155909	2.0939983543478	3.03237900783991	0	0
ENSMUSG00000015653	74051	Steap2	six transmembrane epithelial antigen of prostate 2	18.7205523584859	12.747989218378	27.9199780579706	12.1295160313596	16.7086770957371	13.5572826652325
ENSMUSG00000015656	15481	Hspa8	heat shock protein 8	42408.6583457442	46580.171989398	39372.0550578987	43821.9198352971	39763.3097524351	38789.6452523411
ENSMUSG00000015659	321007	Serac1	serine active site containing 1	385.423136792357	381.459061996081	409.725678000719	410.381959061001	313.009217593475	368.30617907215
ENSMUSG00000015668	72621	Pdzd11	PDZ domain containing 11	234.557508962206	400.090738546018	385.295697199995	335.583276867617	308.553570367945	320.855689743836
ENSMUSG00000015671	19166	Psma2	proteasome subunit alpha 2	2675.93777830122	2595.68672777282	2378.08413108765	2897.94353849234	2554.19977203501	2688.86106193778
ENSMUSG00000015672	75398	Mrpl32	mitochondrial ribosomal protein L32	579.235914150799	609.942253371625	492.089613271732	773.256646999177	783.079999886878	706.108472147527
ENSMUSG00000015697	84505	Setdb1	SET domain, bifurcated 1	823.70430377338	746.247676552744	781.061386171728	736.868098905098	705.106173440105	669.955718373574
ENSMUSG00000015702	71790	Anxa9	annexin A9	4.40483584905551	9.80614555259847	8.37599341739119	7.07555101829312	8.91129445105978	14.6870562206686
ENSMUSG00000015709	11864	Arnt2	aryl hydrocarbon receptor nuclear translocator 2	61.6677018867771	57.856258760331	62.1219511789847	43.464099112372	53.4677667063587	50.8398099946219
ENSMUSG00000015711	229589	Prune1	prune exopolyphosphatase	2479.92258301825	2635.89192453847	2196.60427371084	2323.81311300798	2603.21189151584	2269.71507287101
ENSMUSG00000015714	76893	Cers2	ceramide synthase 2	1071.47632028275	1131.62919676986	1051.88517333404	998.663486581943	984.698036842106	908.337938570579
ENSMUSG00000015733	12343	Capza2	capping protein (actin filament) muscle Z-line, alpha 2	5270.38609339491	5273.74507818746	4049.09481785719	6759.17280847516	6355.98076721839	6281.5409682244
ENSMUSG00000015745	67220	Plekho1	pleckstrin homology domain containing, family O member 1	502.151286792328	531.493088950837	628.199506304339	390.166099008735	384.299573201953	422.53530973308
ENSMUSG00000015747	22365	Vps45	vacuolar protein sorting 45	340.273569339538	352.040625338285	318.287749860865	291.108384752631	284.04751062753	275.664747526394
ENSMUSG00000015748	70767	Prpf3	pre-mRNA processing factor 3	485.63315235837	409.896884098616	475.33762643695	458.900023186439	388.755220427483	437.222365953749
ENSMUSG00000015749	66471	Anp32e	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	3304.72809575389	3406.65496497271	3239.41545417604	3910.75812711087	3410.79795114313	3422.08409941577
ENSMUSG00000015750	226548	Aph1a	aph1 homolog A, gamma secretase subunit	991.088066037489	1115.93936388571	1174.73307678911	1362.54896752273	1166.26566128245	1197.55996876221
ENSMUSG00000015755	68652	Tab2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	3071.27179575395	3097.76138006586	2348.07015467533	3418.50193483819	3304.9763295368	3296.67923476237
ENSMUSG00000015757	67418	Ppil4	peptidylprolyl isomerase (cyclophilin)-like 4	555.009316980994	628.573929921562	461.377637407965	647.918314675127	605.968022672065	569.405871939766
ENSMUSG00000015759	12793	Cnih1	cornichon family AMPA receptor auxiliary protein 1	1127.63797735821	1044.35450135174	864.123320894191	1275.62076929799	1285.45422456537	1268.73570275468
ENSMUSG00000015766	13860	Eps8	epidermal growth factor receptor pathway substrate 8	150.865627830151	153.956485175796	134.015894678259	182.953533473008	177.111977214813	186.412636646947
ENSMUSG00000015776	20933	Med22	mediator complex subunit 22	466.912599999884	593.271805932208	663.797478328252	565.033288460836	578.120227512503	523.085156166888
ENSMUSG00000015790	20930	Surf1	surfeit gene 1	706.976153773409	681.527115905594	775.477390560134	772.245853996563	741.865263050727	702.719151481219
ENSMUSG00000015804	66999	Med28	mediator complex subunit 28	847.930900943185	794.297789760476	894.137297306509	1080.53771979362	1052.64665703144	1021.31529411418
ENSMUSG00000015806	110391	Qdpr	quinoid dihydropteridine reductase	1201.41897782989	1362.07361725593	1440.67086779128	1276.6315623006	1247.58122314837	1501.4690551745
ENSMUSG00000015812	14714	Gnrh1	gonadotropin releasing hormone 1	28.6314330188608	37.2633530998742	32.8059742181155	19.2050670496528	27.8477951595618	19.2061504424127
ENSMUSG00000015837	18412	Sqstm1	sequestosome 1	17855.0021141465	17580.4577466985	18052.3598128324	15155.8302811839	13789.1142512086	15367.1799010411
ENSMUSG00000015839	18024	Nfe2l2	nuclear factor, erythroid derived 2, like 2	1812.58995188634	2027.91090027736	2126.10632911446	1624.34435519958	1987.21866258633	1754.53833159217
ENSMUSG00000015843	20183	Rxrg	retinoid X receptor gamma	372.20862924519	311.835428572631	363.657714205067	631.745626633314	477.868164938081	582.963154604998
ENSMUSG00000015846	20181	Rxra	retinoid X receptor alpha	2646.2051363201	2623.14393532009	2826.89777836953	3163.78209817964	2907.30981465825	3123.82388078066
ENSMUSG00000015850	229595	Adamtsl4	ADAMTS-like 4	3004.09804905586	3491.96843128032	4804.3302243253	1941.73335802015	2283.51920308407	2647.05944038665
ENSMUSG00000015852	80891	Fcrls	Fc receptor-like S, scavenger receptor	37.4411047169718	38.243967655134	50.2559605043471	31.3345830810124	23.3921479340319	24.8550182195929
ENSMUSG00000015869	67763	Prpsap1	phosphoribosyl pyrophosphate synthetase-associated protein 1	323.75543490558	302.029283020033	355.979720239126	320.421381828417	323.034423850917	288.092256636191
ENSMUSG00000015879	58227	Fam184b	family with sequence similarity 184, member B	34.1374778301802	15.6898328841576	33.5039736695648	26.2806180679459	25.6199715467969	28.2443388859011
ENSMUSG00000015880	54392	Ncapg	non-SMC condensin I complex, subunit G	2.20241792452775	0.980614555259847	2.0939983543478	2.02158600522661	4.45564722552989	2.25954711087209
ENSMUSG00000015882	209707	Lcorl	ligand dependent nuclear receptor corepressor-like	154.169254716943	119.634975741701	76.08194020797	140.500227363249	169.314594570136	140.091920874069
ENSMUSG00000015882	100041576	Gm3414	predicted gene 3414	154.169254716943	119.634975741701	76.08194020797	140.500227363249	169.314594570136	140.091920874069
ENSMUSG00000015889	16993	Lta4h	leukotriene A4 hydrolase	637.599989150785	719.771083560728	671.475472294194	639.831970654221	640.499288669922	729.833716811684
ENSMUSG00000015932	56431	Dstn	destrin	865.550244339407	800.181477092035	633.085502464484	703.511929818859	905.61029858895	770.505564807381
ENSMUSG00000015937	26914	Macroh2a1	macroH2A.1 histone	1407.34505377323	1348.34501348229	1540.48478934853	1505.07078089121	1560.59044074184	1589.59139249851
ENSMUSG00000015942	114674	Gtf2ird2	GTF2I repeat domain containing 2	281.909494339552	256.92101347808	323.17374602101	206.201772533114	206.073684180757	230.473805308953
ENSMUSG00000015943	69168	Bola1	bolA-like 1 (E. coli)	205.926075943345	271.630231806978	295.951767414489	297.173142768311	291.844893272208	296.000671524243
ENSMUSG00000015944	80909	Castor2	cytosolic arginine sensor for mTORC1 subunit 2	3924.70874150846	3591.01050136156	3391.57933459198	3844.04578893839	4094.73980026197	4015.2152160197
ENSMUSG00000015947	14129	Fcgr1	Fc receptor, IgG, high affinity I	17.619343396222	12.747989218378	13.2619895775361	0	4.45564722552989	4.51909422174417
ENSMUSG00000015950	17969	Ncf1	neutrophil cytosolic factor 1	47.3519853773467	55.8950296498113	57.9339544702891	32.3453760836257	42.3286486425339	24.8550182195929
ENSMUSG00000015957	22411	Wnt11	wingless-type MMTV integration site family, member 11	214.735747641456	241.231180593922	352.489722981879	184.975119478234	218.326714050965	262.107464861162
ENSMUSG00000015961	11566	Adss	adenylosuccinate synthetase, non muscle	485.63315235837	387.34274932764	335.039736695648	457.889230183826	516.855078161467	469.985799061394
ENSMUSG00000015962	69428	1700016C15Rik	RIKEN cDNA 1700016C15 gene	128.841448584874	234.366878707104	134.015894678259	21.2266530548794	20.0504125148845	38.4123008848255
ENSMUSG00000015966	50905	Il17rb	interleukin 17 receptor B	0	5.88368733155909	0	3.03237900783991	2.22782361276494	2.25954711087209
ENSMUSG00000015968	12289	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	11.0120896226388	13.7286037736379	9.07399286884046	9.09713702351972	14.4808534829721	9.03818844348834
ENSMUSG00000015970	218865	Chdh	choline dehydrogenase	9.91088066037489	8.82553099733863	11.1679912231883	11.1187230287463	4.45564722552989	7.9084148880523
ENSMUSG00000015971	56249	Actr8	ARP8 actin-related protein 8	1056.05939481106	1042.39327224122	1046.30117772245	1013.82538162114	990.267595874018	1043.9107652229
ENSMUSG00000015980	76612	Lrrc27	leucine rich repeat containing 27	77.0846273584714	106.886986523323	108.887914426085	108.154851279623	103.59379799357	85.8627902131393
ENSMUSG00000015981	57740	Stk32c	serine/threonine kinase 32C	13.2145075471665	7.84491644207878	13.2619895775361	8.08634402090642	6.68347083829483	16.9466033315406
ENSMUSG00000015994	14272	Fnta	farnesyltransferase, CAAX box, alpha	2167.17923773531	2416.23426416026	2016.52041523693	2375.36355614126	2389.3408246904	2335.2419390863
ENSMUSG00000016018	72198	Mtrex	Mtr4 exosome RNA helicase	1509.75748726377	1507.20457143439	1275.94299724926	1638.49545723616	1634.10861996309	1478.87358406578
ENSMUSG00000016024	16803	Lbp	lipopolysaccharide binding protein	173.991016037693	185.336150944111	217.077829400722	174.867189452101	203.845860567992	218.046296199156
ENSMUSG00000016028	12614	Celsr1	cadherin, EGF LAG seven-pass G-type receptor 1	4.40483584905551	3.92245822103939	4.18799670869559	0	3.34173541914742	5.64886777718022
ENSMUSG00000016087	14247	Fli1	Friend leukemia integration 1	319.350599056524	292.223137467435	210.097834886229	341.648034883296	211.64324321267	234.992899530697
ENSMUSG00000016128	243362	Stard13	StAR-related lipid transfer (START) domain containing 13	306.136091509358	295.164981133214	309.213756992025	272.914110705592	309.667482174327	277.924294637267
ENSMUSG00000016179	215303	Camk1g	calcium/calmodulin-dependent protein kinase I gamma	13.2145075471665	19.6122911051969	25.8259797036228	13.1403090339729	28.9617069659443	44.0611686620057
ENSMUSG00000016181	215193	Utp25	UTP25 small subunit processome component	295.124001886719	247.114867925482	256.86379813333	314.356623812737	274.022304370088	326.504557521016
ENSMUSG00000016194	15483	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	221.343001415039	219.657660378206	160.539873833331	188.007498486074	232.807567533937	193.191277979563
ENSMUSG00000016200	329324	Syt14	synaptotagmin XIV	8.80967169811101	3.92245822103939	7.67799396594192	17.1834810444261	14.4808534829721	12.4275091097965
ENSMUSG00000016206	14991	H2-M3	histocompatibility 2, M region locus 3	84.7930900943185	57.856258760331	70.4979445963758	68.7339241777046	72.4042674148607	48.5802628837499
ENSMUSG00000016239	74365	Lonrf3	LON peptidase N-terminal domain and ring finger 3	6.60725377358326	6.86430188681893	8.37599341739119	14.1511020365862	6.68347083829483	10.1679619989244
ENSMUSG00000016252	67126	Atp5e	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	6048.94082971548	6983.93686256063	8105.86762968032	8929.34538508592	8814.38412390451	8646.15701975204
ENSMUSG00000016253	57314	Nelfcd	negative elongation factor complex member C/D, Th1l	1250.97338113176	1257.14785984312	1310.14497037027	1166.45512501575	1000.29280213146	1119.60559343712
ENSMUSG00000016255	545486	Tubb1	tubulin, beta 1 class VI	2.20241792452775	0	2.0939983543478	4.04317201045321	0	3.38932066630813
ENSMUSG00000016256	64138	Ctsz	cathepsin Z	821.501885848852	901.1847762838	933.923266039118	641.853556659447	569.208933061443	675.604586150754
ENSMUSG00000016257	66390	Prelid3b	PRELI domain containing 3B	1696.96301084863	1955.34542318814	1757.56261874925	2134.7948215193	1868.03009930341	1957.89757157066
ENSMUSG00000016262	214791	Sertad4	SERTA domain containing 4	92.5015528301656	111.790059299623	115.867908940578	49.5288571280518	54.5816785127411	63.2673191044184
ENSMUSG00000016308	22209	Ube2a	ubiquitin-conjugating enzyme E2A	747.720885377172	808.026393534114	651.233488202165	858.163259218694	851.028620076209	749.039867254097
ENSMUSG00000016319	11740	Slc25a5	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5	1465.70912877322	1999.47307817483	2062.58837903258	1739.57475749749	1693.14594570136	1712.73671004104
ENSMUSG00000016327	67821	Atp1b4	ATPase, (Na+)/K+ transporting, beta 4 polypeptide	1004.30257358466	1117.90059299623	727.315428410135	433.630198121107	344.198748172184	434.962818842877
ENSMUSG00000016344	66496	Ppdpf	pancreatic progenitor cell differentiation and proliferation factor	508.758540565911	514.82264151142	752.443408662309	538.75267039289	560.297638610384	641.711379487672
ENSMUSG00000016346	16536	Kcnq2	potassium voltage-gated channel, subfamily Q, member 2	4.40483584905551	7.84491644207878	9.07399286884046	3.03237900783991	0	0
ENSMUSG00000016349	13628	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	50151.2585594215	52741.3732400956	62392.774966147	46566.2228373922	46540.3491824661	47787.1618478337
ENSMUSG00000016356	73368	Col20a1	collagen, type XX, alpha 1	182.800687735804	184.355536388851	217.775828852171	148.586571384155	175.998065408431	203.359239978488
ENSMUSG00000016382	102866	Pls3	plastin 3 (T-isoform)	1084.69082782992	1150.2608733198	884.36530498622	1118.94785389293	1186.31607379733	1091.36125455122
ENSMUSG00000016386	77015	Mpped2	metallophosphoesterase domain containing 2	208.128493867873	180.433078167812	171.00986560507	289.086798747405	321.920512044535	244.031087974185
ENSMUSG00000016409	67050	Nkap	NFKB activating protein	392.03039056594	323.60280323575	309.911756443474	434.64099112372	396.55260307216	398.810065068923
ENSMUSG00000016427	54405	Ndufa1	NADH:ubiquinone oxidoreductase subunit A1	1449.19099433926	1702.3468679311	2200.79227041954	2422.87082726409	2142.05240367349	2421.10472929944
ENSMUSG00000016477	13557	E2f3	E2F transcription factor 3	514.26458537723	569.737056605971	545.137571581877	523.590775353691	439.995163521077	438.352139509185
ENSMUSG00000016481	12946	Cr1l	complement component (3b/4b) receptor 1-like	1061.56543962238	1075.73416712005	963.937242451436	1286.73949232673	1137.3039543165	1293.59072097427
ENSMUSG00000016487	67533	Ppfibp1	PTPRF interacting protein, binding protein 1 (liprin beta 1)	3472.111858018	3731.23838276372	3113.77555291517	2536.07964355678	1858.00489304596	2027.9435320077
ENSMUSG00000016493	17221	Cd46	CD46 antigen, complement regulatory protein	121.132985849026	158.859557952095	77.4779391108685	108.154851279623	130.327681346749	103.939167100116
ENSMUSG00000016494	12490	Cd34	CD34 antigen	2129.73813301834	1902.3922372041	2073.75637025577	1646.58180125707	2214.45667108836	1788.43153825526
ENSMUSG00000016495	67759	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein	504.353704716856	453.04392453005	409.02767854927	487.202227259612	442.222987133842	441.741460175493
ENSMUSG00000016496	60533	Cd274	CD274 antigen	197.116404245234	96.100226415465	103.303918814491	197.104635509594	186.023271665873	179.633995314331
ENSMUSG00000016498	58205	Pdcd1lg2	programmed cell death 1 ligand 2	0	2.94184366577954	0.697999451449266	4.04317201045321	5.56955903191236	0
ENSMUSG00000016503	66596	Gtf3a	general transcription factor III A	414.054569811218	529.531859840318	473.243628082602	611.529766581048	640.499288669922	637.192285265928
ENSMUSG00000016510	76366	Mtif3	mitochondrial translational initiation factor 3	831.412766509227	848.231590299768	881.573307180423	814.699160106322	832.092119367707	871.055411241189
ENSMUSG00000016520	140887	Lnx2	ligand of numb-protein X 2	219.140583490511	182.394307278332	153.559879318838	230.460804595833	200.504125148845	183.023315980639
ENSMUSG00000016528	17164	Mapkapk2	MAP kinase-activated protein kinase 2	12312.6174070724	14115.9465229655	14041.6549648049	16355.6415752859	15494.5132267802	15512.9206896923
ENSMUSG00000016534	16784	Lamp2	lysosomal-associated membrane protein 2	4679.03688065921	4707.93047980253	3555.60920568256	4626.39957296109	4441.16637204692	4505.53693907894
ENSMUSG00000016541	54138	Atxn10	ataxin 10	1867.65039999953	1806.29201078864	1618.66072791085	1566.72915405062	1669.75379776733	1769.22538781284
ENSMUSG00000016552	239554	Foxred2	FAD-dependent oxidoreductase domain containing 2	37.4411047169718	18.6316765499371	51.6519594072457	15.1618950391995	32.3034423850917	35.0229802185173
ENSMUSG00000016554	55944	Eif3d	eukaryotic translation initiation factor 3, subunit D	2091.1958193391	2217.16950944251	2159.61030278403	1736.54237848965	1725.44938808645	1837.01180113901
ENSMUSG00000016559	15081	H3f3b	H3.3 histone B	3392.824812735	3081.09093262644	3353.88736421372	3097.06976000716	3079.96614464754	2798.44909681508
ENSMUSG00000016619	18141	Nup50	nucleoporin 50	502.151286792328	569.737056605971	603.769525503615	596.367871541849	466.729046874256	442.871233730929
ENSMUSG00000016624	271305	Phf21b	PHD finger protein 21B	46.2507764150828	39.2245822103939	59.3299533731876	35.3777550914656	42.3286486425339	72.3055075479068
ENSMUSG00000016637	67042	Ift27	intraflagellar transport 27	189.407941509387	174.549390836253	193.345848051447	215.298909556633	199.390213342463	227.084484642645
ENSMUSG00000016664	23970	Pacsin2	protein kinase C and casein kinase substrate in neurons 2	3773.84311367831	3661.61474934027	3809.68100601009	3247.67791739654	3262.64768089426	3291.03036698519
ENSMUSG00000016756	12763	Cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase	56.1616570754577	41.1858113209136	60.0279528246369	46.4964781202119	40.100825029769	24.8550182195929
ENSMUSG00000016757	223723	Ttll12	tubulin tyrosine ligase-like family, member 12	283.010703301816	311.835428572631	305.025760283329	270.892524700365	196.048477923315	259.84791775029
ENSMUSG00000016758	12124	Bik	BCL2-interacting killer	18.7205523584859	12.747989218378	16.0539873833331	10.107930026133	32.3034423850917	20.3359239978488
ENSMUSG00000016763	64706	Scube1	signal peptide, CUB domain, EGF-like 1	15.4169254716943	6.86430188681893	9.77199232028972	5.05396501306651	14.4808534829721	7.9084148880523
ENSMUSG00000016831	268741	Tox4	TOX high mobility group box family member 4	1892.9782061316	1773.93173046506	1612.3787328478	1999.34855916911	1727.67721169921	1794.08040603244
ENSMUSG00000016833	68735	Mrps18c	mitochondrial ribosomal protein S18C	617.778227830035	641.32191913994	715.449437735497	951.156215459118	757.460028340081	854.108807909649
ENSMUSG00000016918	240725	Sulf1	sulfatase 1	377.71467405651	369.691687332962	370.63770871956	319.410588825804	367.590896106216	368.30617907215
ENSMUSG00000016921	67996	Srsf6	serine and arginine-rich splicing factor 6	2678.14019622575	2353.47493262363	2225.92025067171	2470.37809838691	2005.04125148845	2016.64579645334
ENSMUSG00000016933	18803	Plcg1	phospholipase C, gamma 1	1418.35714339587	1319.90719137975	1287.11098847245	1266.52363227447	1122.82310083353	1258.56774075575
ENSMUSG00000016940	70382	Kctd2	potassium channel tetramerisation domain containing 2	831.412766509227	763.898738547421	877.385310471727	594.346285536622	687.283584537985	790.84148880523
ENSMUSG00000016946	69259	Kctd5	potassium channel tetramerisation domain containing 5	312.743345282941	304.971126685813	312.005754797822	313.345830810124	288.50315785306	326.504557521016
ENSMUSG00000016984	68145	Etaa1	Ewing tumor-associated antigen 1	177.294642924484	134.344194070599	123.54590290652	148.586571384155	155.947652893546	166.076712649098
ENSMUSG00000016995	17183	Matn4	matrilin 4	57.2628660377216	57.856258760331	82.3639352710134	25.2698250653326	27.8477951595618	42.9313951065696
ENSMUSG00000017002	20568	Slpi	secretory leukocyte peptidase inhibitor	7.70846273584714	3.92245822103939	3.48999725724633	0	0	3.38932066630813
ENSMUSG00000017009	20971	Sdc4	syndecan 4	817.097049999796	857.057121297107	1235.4590290652	940.037492430372	786.421735306026	847.330166577032
ENSMUSG00000017057	16164	Il13ra1	interleukin 13 receptor, alpha 1	196.01519528297	159.840172507355	124.243902357969	137.467848355409	114.732916057395	115.236902654476
ENSMUSG00000017119	17966	Nbr1	NBR1, autophagy cargo receptor	4775.94326933843	4725.58154179721	4085.39078933255	4221.07157891315	3674.79504925578	3843.48963559342
ENSMUSG00000017132	19157	Cyth1	cytohesin 1	1995.39063962214	2260.31654987395	2591.67196323112	2177.24812762905	2193.29234676709	2368.00537219395
ENSMUSG00000017144	74194	Rnd3	Rho family GTPase 3	390.929181603676	364.788614556663	343.415730113039	381.068961985215	299.642275916885	311.817501300348
ENSMUSG00000017146	12189	Brca1	breast cancer 1, early onset	8.80967169811101	0	2.79199780579706	5.05396501306651	1.11391180638247	2.25954711087209
ENSMUSG00000017167	53321	Cntnap1	contactin associated protein-like 1	138.752329245248	114.731902965402	180.083858473911	108.154851279623	108.0494452191	128.794185319709
