ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000053062	67374	Jam2	junction adhesion molecule 2	1581.9390165745	-0.290747741810243	0.111153094450912	-2.61581378361123	0.00890150893600034	0.0642854688884286
ENSMUSG00000013236	19280	Ptprs	protein tyrosine phosphatase, receptor type, S	953.559529883639	0.347882055899341	0.132997476713312	2.6155091990056	0.00890945212674003	0.0643130451667271
ENSMUSG00000037443	70012	Cep85	centrosomal protein 85	4284.26768721335	0.237020843415248	0.0906691118985963	2.61409754559133	0.0089463490336793	0.0645196457600035
ENSMUSG00000050592	241303	Fam78a	family with sequence similarity 78, member A	146.055870523347	-0.455701288213922	0.174213124603005	-2.61423708382904	0.00894269580280687	0.0645196457600035
ENSMUSG00000039683	330222	Sdk1	sidekick cell adhesion molecule 1	28.7427893431645	0.634676191090964	0.242473452724153	2.61384851700832	0.00895287212791455	0.0645368387510142
ENSMUSG00000025272	56191	Tro	trophinin	17.5629097724169	0.63058688172982	0.241235138616818	2.61347605093348	0.00896263649134342	0.064577369765724
ENSMUSG00000060548	29820	Tnfrsf19	tumor necrosis factor receptor superfamily, member 19	988.809632784067	0.300946173660258	0.115184450778995	2.61269060640923	0.0089832584484337	0.0646960580729692
ENSMUSG00000058135	14862	Gstm1	glutathione S-transferase, mu 1	2233.2993908939	-0.250943373241048	0.0961168175520116	-2.61080742208134	0.00903287440392207	0.0650233507414372
ENSMUSG00000022010	21807	Tsc22d1	TSC22 domain family, member 1	5333.63624613086	-0.241339368367416	0.0924576598277107	-2.61026416946823	0.00904723279589332	0.0650666299601331
ENSMUSG00000035443	77862	Thyn1	thymocyte nuclear protein 1	403.120826068027	-0.328067454479642	0.125672240292852	-2.61035533666719	0.00904482178692774	0.0650666299601331
ENSMUSG00000046541	210172	Zfp526	zinc finger protein 526	193.82997099379	0.408755761604434	0.156538353710734	2.60983308258117	0.00905864109909304	0.0651186408561819
ENSMUSG00000086915	100504626	Gm16364	predicted gene 16364	34.9626991698096	-0.614189481382125	0.235129053592408	-2.60736443786203	0.00912421914394189	0.0655296291535431
ENSMUSG00000030283	20449	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	35.948067128687	0.623049123428781	0.238728660068591	2.60650288643093	0.00914720529762502	0.0656326318595352
ENSMUSG00000074863	435366	Platr25	pluripotency associated transcript 25	62.3379155173667	-0.567292123254592	0.217612618708463	-2.60639452923432	0.00915009991913331	0.0656326318595352
ENSMUSG00000085348	102633540	Myhas	myosin heavy chain gene antisense RNA	1381.86277997017	-0.581541836847127	0.230799294836834	-2.60635376186754	0.00915118917795213	0.0656326318595352
ENSMUSG00000032308	71742	Ulk3	unc-51-like kinase 3	213.755904128285	0.398808140777674	0.153003403803094	2.6052982211261	0.00917943238112254	0.0658049239937759
ENSMUSG00000019848	78977	Popdc3	popeye domain containing 3	1656.67032005972	0.273998050408663	0.105182688200037	2.60486455502074	0.00919105855667285	0.065857989437336
ENSMUSG00000063142	16531	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	1733.14077915922	0.277818429594781	0.106690693177801	2.60390574661489	0.00921680996020027	0.066012173127902
ENSMUSG00000051375	75599	Pcdh1	protocadherin 1	344.318872846184	-0.370682102955168	0.14264824419042	-2.59888160342052	0.00935280254988545	0.0669246890123056
ENSMUSG00000004952	54153	Rasa4	RAS p21 protein activator 4	1076.49544569699	0.268301702133242	0.103287821920228	2.59744506669737	0.00939201417360892	0.0671744426582157
ENSMUSG00000041889	77552	Shisa4	shisa family member 4	4229.77766247206	0.298376107637309	0.114882320385429	2.59716509336641	0.00939967336318574	0.0671983984772086
ENSMUSG00000045288	16470	Ush1g	USH1 protein network component sans	81.2997974204437	0.563051153147635	0.216523207077395	2.59680709382658	0.00940947522152243	0.0672376432877992
ENSMUSG00000032462	74769	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	336.079134169929	-0.365997525688374	0.140990280758286	-2.5961632157143	0.00942712724830415	0.0673329216928806
ENSMUSG00000049751	66483	Rpl36al	ribosomal protein L36A-like	1472.08498575165	-0.249512143470307	0.096129279263919	-2.59556221796485	0.00944363034928073	0.0674199104423009
ENSMUSG00000031503	12827	Col4a2	collagen, type IV, alpha 2	2808.38393930062	0.23700620471027	0.091322307052212	2.59522448767143	0.00945291556079892	0.0674244553632099
ENSMUSG00000042249	320129	Grk3	G protein-coupled receptor kinase 3	84.3168904075258	-0.516037289683168	0.198738005454714	-2.5953804596069	0.00944862641637282	0.0674244553632099
ENSMUSG00000058569	67511	Tmed9	transmembrane p24 trafficking protein 9	2172.8146111466	0.316966698497605	0.122146074615143	2.59483669556955	0.00946358716257559	0.0674697078367071
ENSMUSG00000035069	67013	Oma1	OMA1 zinc metallopeptidase	844.588743210296	-0.281792742616721	0.108616833071797	-2.59434070176306	0.00947725201320192	0.0675362492640971
ENSMUSG00000023147	71446	Get1	guided entry of tail-anchored proteins factor 1	174.683690393599	-0.459890884237886	0.177347562583854	-2.59325365346703	0.00950726224389942	0.0676882342040547
ENSMUSG00000032855	18763	Pkd1	polycystin 1, transient receptor potential channel interacting	1632.06289413591	0.285173681034395	0.109957157447883	2.59339634625967	0.009503318086317	0.0676882342040547
ENSMUSG00000036940	99982	Kdm1a	lysine (K)-specific demethylase 1A	1048.14688008799	0.261982350198268	0.101031948689484	2.5929753553863	0.00951495885427815	0.0677121124855796
ENSMUSG00000035772	118451	Mrps2	mitochondrial ribosomal protein S2	618.331736690757	-0.322191470097265	0.124332185921573	-2.5913662954256	0.00955956804386821	0.0679985332755443
ENSMUSG00000039671	228880	Zmynd8	zinc finger, MYND-type containing 8	962.113017885365	0.27915435144787	0.107739767632062	2.59083427157632	0.00957435871558969	0.0680716391460886
ENSMUSG00000017721	78928	Pigt	phosphatidylinositol glycan anchor biosynthesis, class T	884.871455083705	0.302245286986807	0.116664423941013	2.59045108929881	0.0095850241142323	0.0680864218629203
ENSMUSG00000024146	56724	Cript	cysteine-rich PDZ-binding protein	995.312760291765	-0.281478066823401	0.108695177450514	-2.58961485446278	0.00960833645562711	0.0681898871261438
ENSMUSG00000057522	20747	Spop	speckle-type BTB/POZ protein	9529.52513747233	-0.227394253499373	0.0878208922313588	-2.58929196379239	0.00961735143868458	0.0682228132993494
ENSMUSG00000025786	69035	Zdhhc3	zinc finger, DHHC domain containing 3	2347.13679705062	-0.257512587612701	0.099466253632476	-2.58896912292023	0.00962637256985238	0.0682557531192079
ENSMUSG00000022340	319613	Sybu	syntabulin (syntaxin-interacting)	65.6194616795749	-0.565909029382305	0.218499006268676	-2.58825834452408	0.0096462604187735	0.0683342764258606
ENSMUSG00000028451	67317	1700022I11Rik	RIKEN cDNA 1700022I11 gene	56.8047384415388	-0.622388784481409	0.240731664320497	-2.58818982026022	0.0096481796881827	0.0683342764258606
ENSMUSG00000078851	319162	H2aw	H2A.W histone	222.136205449368	-0.42452333986697	0.16398222095361	-2.58794720951724	0.00965497761455688	0.0683342764258606
ENSMUSG00000090935	24071	Synj2bp	synaptojanin 2 binding protein	2376.22382307556	-0.285936886233592	0.110488741896224	-2.58796157856419	0.00965457487651538	0.0683342764258606
ENSMUSG00000028048	14466	Gba	glucosidase, beta, acid	432.073671730299	0.327057550703765	0.126371235073675	2.58763328308271	0.00966378013561927	0.0683345396256579
ENSMUSG00000083567	497655	Gm11451	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a pseudogene	36.3858937704867	-0.615962644300154	0.237786311873462	-2.58763414312327	0.0096637560102469	0.0683345396256579
ENSMUSG00000001158	66618	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)	1038.99020669353	-0.276954332163816	0.1070384318644	-2.58737517773069	0.00967102278759805	0.0683547539910376
ENSMUSG00000018554	53422	Ybx2	Y box protein 2	463.402890800125	0.316408369276482	0.122287089244098	2.5870326138829	0.00968064288830562	0.0683607717003901
ENSMUSG00000041180	226098	Hectd2	HECT domain E3 ubiquitin protein ligase 2	212.317093113758	-0.409527447941569	0.15828359627056	-2.58712905968226	0.00967793357229767	0.0683607717003901
ENSMUSG00000024592	77422	C330018D20Rik	RIKEN cDNA C330018D20 gene	539.358256903225	-0.381584497478233	0.147554871483858	-2.58622122888044	0.00970346276760825	0.0684908969997953
ENSMUSG00000030652	12850	Coq7	demethyl-Q 7	2878.54060533665	-0.257554949612676	0.099599242668147	-2.58588065808198	0.00971305546348459	0.0685275840663583
ENSMUSG00000023224	12258	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	1307.13435273021	0.295342455506641	0.114231836846954	2.58532543429819	0.00972871231175865	0.0686070024264771
ENSMUSG00000001761	319757	Smo	smoothened, frizzled class receptor	291.573138416546	0.369248766163058	0.142828023467515	2.58442196558517	0.00975423746324981	0.0687559089181695
ENSMUSG00000021193	69617	Pitrm1	pitrilysin metallepetidase 1	1429.94218589089	-0.244885039434227	0.0947704429602096	-2.58398260240754	0.00976667208085988	0.0688124496542102
ENSMUSG00000022253	68646	Nadk2	NAD kinase 2, mitochondrial	1534.19744569067	-0.269152688805222	0.104219246686556	-2.58260738913448	0.00980568397909647	0.0689733331390557
ENSMUSG00000024201	193796	Kdm4b	lysine (K)-specific demethylase 4B	978.197162085742	0.309054116212849	0.119655958962795	2.58262103049897	0.00980529632147474	0.0689733331390557
ENSMUSG00000027422	81910	Rrbp1	ribosome binding protein 1	1788.79191506915	0.266549147410399	0.103203340805717	2.58265850304247	0.00980423150436502	0.0689733331390557
ENSMUSG00000030513	18553	Pcsk6	proprotein convertase subtilisin/kexin type 6	785.0188375549	0.337544739025324	0.13069283482143	2.58244008704584	0.00981043944806429	0.0689733331390557
ENSMUSG00000031099	93761	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	28.6976601917288	-0.621895119792082	0.241516608151381	-2.58145857408144	0.00983837982722869	0.0691302470780305
ENSMUSG00000051234	19823	Rnf7	ring finger protein 7	2335.89992044371	-0.253878273482502	0.0983990960119023	-2.5800522512779	0.00987853669585025	0.0693811460187825
ENSMUSG00000042717	140491	Ppp1r3a	protein phosphatase 1, regulatory subunit 3A	5231.86935207672	-0.352376712682523	0.136634595769171	-2.5790266685276	0.00990791373093231	0.069524838385552
ENSMUSG00000044716	231134	Dok7	docking protein 7	850.216532760876	0.355736975669251	0.137926474726183	2.57882431619678	0.00991371914359118	0.069534282000393
ENSMUSG00000032527	66904	Pccb	propionyl Coenzyme A carboxylase, beta polypeptide	2829.26991675999	-0.252856638539425	0.0980707407575163	-2.5782746057017	0.00992950543331384	0.0696136909695276
ENSMUSG00000031129	331004	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	46.5307097733397	0.589615738963584	0.228249415020675	2.57743612647313	0.00995362755851126	0.0697232000084701
ENSMUSG00000036273	66725	Lrrk2	leucine-rich repeat kinase 2	378.395363611821	0.34513926097671	0.133909688109516	2.57707601934051	0.00996400345865245	0.0697232000084701
ENSMUSG00000037379	100689	Spon2	spondin 2, extracellular matrix protein	11.1377093105395	0.580360789175169	0.228323102399101	2.57680024791318	0.009971955876019	0.0697232000084701
ENSMUSG00000050323	76947	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	407.543778493312	-0.349341358489338	0.135575480533816	-2.57694118750025	0.00996789089675394	0.0697232000084701
ENSMUSG00000096393	235634	Fam240a	family with sequence similarity 240 member A	100.218295197739	-0.509562828408423	0.197600332866784	-2.57726245351556	0.00995863045953826	0.0697232000084701
ENSMUSG00000076142	751536	Mir711	microRNA 711	9.18921393817284	0.564102593564059	0.221609441090269	2.57654847463401	0.00997922119554023	0.0697427238372314
ENSMUSG00000042198	66433	Chchd7	coiled-coil-helix-coiled-coil-helix domain containing 7	654.845617735154	-0.310818951870948	0.120658095391807	-2.57581252427999	0.0100004852583198	0.0698287353997863
ENSMUSG00000029640	22217	Usp12	ubiquitin specific peptidase 12	1229.7400748972	0.27924530226587	0.10841533199643	2.57559735569243	0.0100067098169577	0.0698409218737713
ENSMUSG00000031488	75767	Rab11fip1	RAB11 family interacting protein 1 (class I)	40.154713407836	0.59437060924788	0.230170826080992	2.57488433924916	0.0100273611637586	0.0699367994000089
ENSMUSG00000039478	78506	Micu3	mitochondrial calcium uptake family, member 3	191.122787390741	-0.430612541105858	0.167241843053898	-2.57477425038121	0.0100305530869982	0.0699367994000089
ENSMUSG00000051747	22138	Ttn	titin	260548.52001699	-0.243604961408441	0.0946164018623438	-2.57465873567291	0.0100339033002706	0.0699367994000089
ENSMUSG00000070423	259097	Olfr558	olfactory receptor 558	112.890869924758	-0.508685501685484	0.197722329052151	-2.57363015775482	0.0100637785851009	0.0700823741397468
ENSMUSG00000039163	67899	Cmc1	COX assembly mitochondrial protein 1	354.771935509432	-0.348128626369921	0.135329735407459	-2.57264216318118	0.0100925496799275	0.070191996626809
ENSMUSG00000041607	17196	Mbp	myelin basic protein	478.825086387972	-0.371944595429073	0.144587352049603	-2.57227619816953	0.010103225413685	0.070231605283182
ENSMUSG00000036825	99167	Ssx2ip	synovial sarcoma, X 2 interacting protein	1865.67013025053	-0.286476447880244	0.111381010028576	-2.57206370147297	0.0101094288660813	0.0702434112655704
ENSMUSG00000025759	72175	Mfsd8	major facilitator superfamily domain containing 8	382.682786960374	-0.394820854616789	0.153561524736919	-2.5713865168782	0.0101292206646387	0.0703202343229619
ENSMUSG00000028156	13684	Eif4e	eukaryotic translation initiation factor 4E	3292.07105460071	-0.250263120403027	0.0973270806777729	-2.57137678732152	0.0101295052776663	0.0703202343229619
ENSMUSG00000047454	268566	Gphn	gephyrin	1387.47045227351	-0.25330112876312	0.098527214081416	-2.57090913165536	0.0101431937344681	0.0703839237685035
ENSMUSG00000038600	140494	Atp6v0a4	ATPase, H+ transporting, lysosomal V0 subunit A4	37.1893531760585	0.604463039705268	0.234608353837013	2.5700977967271	0.0101669808893023	0.0705176005453746
ENSMUSG00000000693	16950	Loxl3	lysyl oxidase-like 3	124.317306269555	0.477564930991444	0.185693383009957	2.56929474234063	0.0101905741658608	0.0706135381317458
ENSMUSG00000007888	12931	Crlf1	cytokine receptor-like factor 1	97.7528845180947	0.519363116067441	0.201876789137584	2.56930466342583	0.0101902823929621	0.0706135381317458
ENSMUSG00000023348	22051	Trip6	thyroid hormone receptor interactor 6	156.589176388954	0.430699006677428	0.167513145741741	2.56916469961025	0.0101943993287942	0.0706135381317458
ENSMUSG00000040521	66399	Tsfm	Ts translation elongation factor, mitochondrial	654.128595139132	-0.351079733948299	0.136701986382509	-2.5678259764744	0.0102338517914279	0.0708458848945125
ENSMUSG00000086236	100529079	5830418P13Rik	RIKEN cDNA 5830418P13 gene	134.853117127897	0.502911085668584	0.195693262607648	2.56771831677479	0.0102370304430052	0.0708458848945125
ENSMUSG00000033454	268564	Zbtb1	zinc finger and BTB domain containing 1	523.78709610121	0.333463584040895	0.129897957286963	2.5669110110868	0.0102608941531123	0.0709795304504555
ENSMUSG00000079658	67923	Eloc	elongin C	1784.5667500671	-0.260822911132796	0.101618322252296	-2.56672520821056	0.0102663934341207	0.0709860782371665
ENSMUSG00000001027	110880	Scn4a	sodium channel, voltage-gated, type IV, alpha	9184.99661754169	-0.226622109982428	0.088304804856795	-2.56635701549399	0.0102772987299478	0.0710299830661998
ENSMUSG00000030088	107747	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	233.104945767077	0.390150366337722	0.152012696559296	2.56568089890359	0.0102973511057687	0.0711370396283323
ENSMUSG00000032513	74498	Gorasp1	golgi reassembly stacking protein 1	952.120053185242	0.307198434852628	0.119731561015251	2.56550564195369	0.0103025545846735	0.0711414663791979
ENSMUSG00000024036	224674	Slc37a1	solute carrier family 37 (glycerol-3-phosphate transporter), member 1	98.7275920197444	0.492073660845632	0.191574933418851	2.56525263837437	0.0103100705331923	0.0711618502671689
ENSMUSG00000079357	102633458	Gm11100	predicted gene 11100	18.0527830656486	-0.545631342189036	0.220878091941675	-2.56453159442734	0.0103315172821926	0.0712783263114811
ENSMUSG00000037416	240283	Dmxl1	Dmx-like 1	1107.94878554003	-0.340951900234558	0.1329662887329	-2.56435956010216	0.010336640138299	0.0712821287201938
ENSMUSG00000022257	114128	Laptm4b	lysosomal-associated protein transmembrane 4B	372.524698028618	-0.330958159855771	0.129133437184236	-2.56294886459396	0.0103787333202702	0.0715407647788031
ENSMUSG00000015942	114674	Gtf2ird2	GTF2I repeat domain containing 2	250.792252643578	0.382171792078778	0.149146738699546	2.56125755602788	0.0104294006180447	0.0718582476520338
ENSMUSG00000056260	321000	Lrif1	ligand dependent nuclear receptor interacting factor 1	263.019177034461	-0.390406256346211	0.152480219921037	-2.56063972050833	0.0104479642063536	0.0719543541985268
ENSMUSG00000018672	56358	Copz2	coatomer protein complex, subunit zeta 2	604.689162132754	0.292057846100185	0.114099460006865	2.55940566005202	0.0104851310144609	0.0720763591286155
ENSMUSG00000024878	226043	Cbwd1	COBW domain containing 1	449.474711842421	-0.340244778720142	0.132938436084118	-2.55952685654664	0.0104814756783873	0.0720763591286155
ENSMUSG00000040269	66230	Mrps28	mitochondrial ribosomal protein S28	897.265111021119	-0.342562667984453	0.133836672068088	-2.55928428415868	0.0104887928978212	0.0720763591286155
ENSMUSG00000030246	16832	Ldhb	lactate dehydrogenase B	39463.4070501017	-0.211153332658311	0.0825172555234471	-2.55889890482199	0.0105004272477889	0.072092761623745
ENSMUSG00000014786	277973	Slc9a5	solute carrier family 9 (sodium/hydrogen exchanger), member 5	116.408610265045	0.480266824478895	0.187561768841691	2.55808554807745	0.0105250196459492	0.0722298003167428
ENSMUSG00000038412	56295	Higd1a	HIG1 domain family, member 1A	2590.03374067295	-0.269651711544866	0.10547519631302	-2.55649083522054	0.0105733856300488	0.0725297970715888
ENSMUSG00000013858	216157	Tmem259	transmembrane protein 259	3471.24219061828	0.314317614476294	0.122982795216219	2.55571307279299	0.0105970459954366	0.0726148895899236
ENSMUSG00000017204	57911	Gsdma	gasdermin A	11.7293410675282	0.553378475422553	0.221761878310971	2.55547101799111	0.0106044191634336	0.0726148895899236
ENSMUSG00000022533	224088	Atp13a3	ATPase type 13A3	1347.69525845779	0.325296411765668	0.127274425125415	2.55585342497494	0.0105927728529859	0.0726148895899236
ENSMUSG00000037787	68020	Coa8	cytochrome c oxidase assembly factor 8	674.506165519769	-0.286657205149466	0.112166798034568	-2.55561773337175	0.0105999495601755	0.0726148895899236
ENSMUSG00000041528	84585	Rnf123	ring finger protein 123	2971.76272793737	0.269024852646308	0.105296394827583	2.55486552770529	0.0106228828294197	0.0726774853340555
ENSMUSG00000054716	244216	Zfp771	zinc finger protein 771	419.65059764349	0.410598235071993	0.160666511908262	2.55491711477967	0.0106213086329551	0.0726774853340555
ENSMUSG00000028580	80912	Pum1	pumilio RNA-binding family member 1	1698.44264789603	0.242110624084984	0.0947828974682468	2.5543318520719	0.0106391802965674	0.0727570610456487
ENSMUSG00000024766	381236	Lipo3	lipase, member O3	226.940093741111	-0.452422780549762	0.177253743436061	-2.55325937653231	0.0106719989723121	0.0729494993319992
ENSMUSG00000018196	69367	Glrx2	glutaredoxin 2 (thioltransferase)	742.500064691239	-0.27634679884362	0.10830001633208	-2.55163319227832	0.0107219333570655	0.0732266250124249
ENSMUSG00000109901	67064	Chmp1b	charged multivesicular body protein 1B	1357.36070958392	0.281368099068816	0.110266854972922	2.55166179631585	0.0107210532361172	0.0732266250124249
ENSMUSG00000042873	269788	Lhfpl4	lipoma HMGIC fusion partner-like protein 4	46.971214387881	-0.582332920222839	0.228414690108944	-2.5503979711436	0.0107600013572067	0.0734544400882516
ENSMUSG00000090053	677884	Pakap	paralemmin A kinase anchor protein	18.885383995019	0.619903300791038	0.24219431149931	2.55009612438127	0.010769322154253	0.0734858954175546
ENSMUSG00000029815	75593	Malsu1	mitochondrial assembly of ribosomal large subunit 1	606.202110546159	-0.340105590197597	0.133373017615369	-2.54979248780981	0.0107787054605445	0.073517749580407
ENSMUSG00000029610	231872	Aimp2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	1039.61345323406	-0.266913689126478	0.104706681739107	-2.54911151233216	0.0107997761363051	0.0736292564570478
ENSMUSG00000035325	69162	Sec31a	Sec31 homolog A (S. cerevisiae)	2294.14696631317	0.234791624522463	0.0922159048242237	2.54607072361304	0.0108943113803846	0.0742413037775161
ENSMUSG00000023019	14555	Gpd1	glycerol-3-phosphate dehydrogenase 1 (soluble)	2080.76702986366	-0.30305423325699	0.119050149142209	-2.54560108247604	0.0109089774603175	0.0742763216424765
ENSMUSG00000024535	69226	Snx24	sorting nexing 24	433.355202007145	0.349211347485582	0.13715845604042	2.54560136114517	0.0109089687527628	0.0742763216424765
ENSMUSG00000044674	14362	Fzd1	frizzled class receptor 1	131.321112188231	0.453924867208202	0.178220689250824	2.54515596383571	0.0109228939387069	0.0743061790106098
ENSMUSG00000056493	17425	Foxk1	forkhead box K1	863.504142203016	0.293016534337489	0.115115160531715	2.54518945769904	0.0109218462161432	0.0743061790106098
ENSMUSG00000042444	235461	Mindy2	MINDY lysine 48 deubiquitinase 2	1021.40418435173	-0.324628327013475	0.12756925900831	-2.54484756681097	0.0109325451137162	0.0743393996568087
ENSMUSG00000031979	76332	Cog2	component of oligomeric golgi complex 2	997.78351460335	0.288384514101024	0.113329928077012	2.54449245487578	0.0109436676015987	0.0743825916495759
ENSMUSG00000038533	12396	Cbfa2t2	CBFA2/RUNX1 translocation partner 2	521.461390016476	0.305694725765999	0.120208312867807	2.54280931936304	0.0109965221137266	0.0747092691926909
ENSMUSG00000074994	99003	Qser1	glutamine and serine rich 1	2345.18273088552	-0.317415259887238	0.124863473230004	-2.54216929647089	0.0110166798216987	0.074813620113208
ENSMUSG00000059273	330474	Zc3h4	zinc finger CCCH-type containing 4	1037.03683161552	0.274640330229589	0.108106124158824	2.54027520419269	0.0110765272938257	0.0751872936723249
ENSMUSG00000001911	18032	Nfix	nuclear factor I/X	10380.9066023126	0.250075234367826	0.0984730792927161	2.53951285147704	0.0111006966914768	0.0753148559591389
ENSMUSG00000069835	69215	Sat2	spermidine/spermine N1-acetyl transferase 2	138.326409711307	0.431520030493036	0.169797820098806	2.53937788942144	0.0111049803649346	0.0753148559591389
ENSMUSG00000028755	72269	Cda	cytidine deaminase	45.6521900826963	0.590144978671242	0.231996789439101	2.53848136453495	0.0111334732114595	0.0753769493326428
ENSMUSG00000046916	68632	Myct1	myc target 1	374.014681889143	-0.372029826423364	0.146540852411925	-2.53893595850978	0.0111190174577233	0.0753769493326428
ENSMUSG00000074480	72640	Mex3a	mex3 RNA binding family member A	21.6883638588076	0.609623912295829	0.240972922999043	2.53868911076943	0.0111268649641517	0.0753769493326428
ENSMUSG00000003559	57344	As3mt	arsenite methyltransferase	2164.04461559764	-0.258937757405245	0.102013135391116	-2.5382983019428	0.0111392991803	0.0753836600777943
ENSMUSG00000024019	74157	Cmtr1	cap methyltransferase 1	1982.21613898358	0.232418551646581	0.0915714592887048	2.53805276988923	0.0111471174920197	0.0754038420544778
ENSMUSG00000028710	230649	Atpaf1	ATP synthase mitochondrial F1 complex assembly factor 1	1938.22550830943	-0.245915430167727	0.0968977338310679	-2.53788059742969	0.0111526027704611	0.0754082317419905
ENSMUSG00000090659	72958	Zfp493	zinc finger protein 493	19.0497088888536	-0.614696424528288	0.242217386115014	-2.5374547018793	0.0111661817675559	0.0754673195144048
ENSMUSG00000030602	70584	Pak4	p21 (RAC1) activated kinase 4	89.6279183114207	0.49561292642073	0.195094303210681	2.53682736070991	0.011186210281444	0.0755699266500327
ENSMUSG00000028703	230654	Lrrc41	leucine rich repeat containing 41	638.016684894784	0.301356266859953	0.118795345936522	2.53641096770827	0.0111995216683102	0.0756270861205249
ENSMUSG00000021482	66129	Prxl2c	peroxiredoxin like 2C	1063.00062034221	-0.264612484435734	0.104334108234177	-2.53622698215973	0.0112054078581242	0.075634077629382
ENSMUSG00000029762	14187	Akr1b8	aldo-keto reductase family 1, member B8	73.8811018047769	0.539765663363875	0.212570237952656	2.53581723135489	0.011218526756362	0.0756898611792281
ENSMUSG00000038208	320655	Pgap3	post-GPI attachment to proteins 3	115.839184290356	0.487821142332998	0.192186175005183	2.53524563224299	0.0112368503004072	0.0757806963165873
ENSMUSG00000027375	17153	Mal	myelin and lymphocyte protein, T cell differentiation protein	71.8547080377245	0.522199877856361	0.20563379223281	2.53471886935667	0.0112537600730954	0.0758619226371392
ENSMUSG00000022565	18810	Plec	plectin	31461.8513058298	0.294177553019258	0.116141726991851	2.53291349460328	0.0113118865126569	0.0761878766761755
ENSMUSG00000035764	268882	Fbxo45	F-box protein 45	642.349313053417	-0.302304067527332	0.119346567771934	-2.53302430487652	0.0113083111650099	0.0761878766761755
ENSMUSG00000035914	102657	Cd276	CD276 antigen	278.745024185249	0.399323433042729	0.157671637755946	2.53231821565368	0.0113311106628467	0.0762844030462461
ENSMUSG00000030306	387314	Tmtc1	transmembrane and tetratricopeptide repeat containing 1	3018.69955390712	-0.268829243249892	0.106176649076007	-2.53193084667316	0.0113436360685428	0.0763357676222352
ENSMUSG00000001131	21857	Timp1	tissue inhibitor of metalloproteinase 1	41.8958217430233	0.609398701622209	0.240979920989847	2.53172579650148	0.0113502712500334	0.0763474673557035
ENSMUSG00000031137	14168	Fgf13	fibroblast growth factor 13	957.193141263176	-0.290529452190813	0.114769819352164	-2.53150984316881	0.0113572629700693	0.0763615542170423
ENSMUSG00000020089	67895	Ppa1	pyrophosphatase (inorganic) 1	1725.20756037084	-0.255506800723851	0.100964879140643	-2.53068517133678	0.0113839977953402	0.0764779110711195
ENSMUSG00000024800	54364	Rpp30	ribonuclease P/MRP 30 subunit	321.494799955112	-0.362552946926009	0.143264658012481	-2.53067343640785	0.0113843786298145	0.0764779110711195
ENSMUSG00000027004	20378	Frzb	frizzled-related protein	171.460722999958	-0.44208391323325	0.174718847434568	-2.53039845609474	0.0113933058234516	0.0765049200685865
ENSMUSG00000021281	21928	Tnfaip2	tumor necrosis factor, alpha-induced protein 2	1167.15994374898	0.263546966173085	0.104176998125179	2.52964598572165	0.0114177664361803	0.07663616628193
ENSMUSG00000004187	16581	Kifc2	kinesin family member C2	201.032115485602	0.440685872147108	0.174146428755608	2.52854465969749	0.0114536513706118	0.076789042495117
ENSMUSG00000022906	80285	Parp9	poly (ADP-ribose) polymerase family, member 9	474.376869353359	0.318174569799245	0.12582401719699	2.52849359513329	0.011455317652876	0.076789042495117
ENSMUSG00000043099	15248	Hic1	hypermethylated in cancer 1	247.579918660787	0.502971414801948	0.198771569989421	2.52863202965241	0.0114508009100011	0.076789042495117
ENSMUSG00000002379	69875	Ndufa11	NADH:ubiquinone oxidoreductase subunit A11	4065.71778365694	-0.289379906807744	0.114490501123801	-2.52751077297365	0.0114874299656107	0.0767921064543012
ENSMUSG00000019470	67439	Xab2	XPA binding protein 2	626.530937131419	0.311157234934785	0.123103803815601	2.52729503303429	0.0114944896450033	0.0767921064543012
ENSMUSG00000022822	27416	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	2459.64679095136	0.231050725266545	0.0914209692370142	2.52727407981481	0.0114951755043829	0.0767921064543012
ENSMUSG00000027596	50518	a	nonagouti	457.478643568358	0.424127551072379	0.167759164101557	2.52732815917582	0.0114934054048298	0.0767921064543012
ENSMUSG00000044224	78244	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21	3271.99531832906	-0.27027482217967	0.106927174859004	-2.52766840648886	0.0114822741418627	0.0767921064543012
ENSMUSG00000074698	12995	Csnk2a1	casein kinase 2, alpha 1 polypeptide	4111.98554679089	-0.255948872763722	0.101236194364118	-2.52825317411761	0.0114631656965936	0.0767921064543012
