ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000057715	320492	A830018L16Rik	RIKEN cDNA A830018L16 gene	46.2031393162845	-1.67349112202833	0.230840546234257	-7.10086091141223	1.23982107438263e-12	2.12006149595875e-11
ENSMUSG00000079671	72481	2610203C22Rik	RIKEN cDNA 2610203C22 gene	400.072167152776	-0.738355421039177	0.104036463947499	-7.0948032215929	1.29535664621457e-12	2.21308965474334e-11
ENSMUSG00000047747	330812	Rnf150	ring finger protein 150	516.131437889678	0.926092908263125	0.130576265678489	7.0936146990455	1.30653571598212e-12	2.23023935099307e-11
ENSMUSG00000026755	74192	Arpc5l	actin related protein 2/3 complex, subunit 5-like	1682.81396241738	-0.526806199610681	0.074271081479123	-7.09288238246491	1.31347085475026e-12	2.24012110437119e-11
ENSMUSG00000038240	71365	Pdss2	prenyl (solanesyl) diphosphate synthase, subunit 2	414.428611849665	-0.688784187683415	0.0970965345620247	-7.09155410615007	1.32614210506839e-12	2.25976002123468e-11
ENSMUSG00000029500	72542	Pgam5	phosphoglycerate mutase family member 5	1517.57629937538	-0.438556748060384	0.0618648457707133	-7.08884504827902	1.35235838876603e-12	2.30242549725019e-11
ENSMUSG00000032498	17350	Mlh1	mutL homolog 1	548.970057039968	-0.560889752957036	0.0791313542694383	-7.08723003346911	1.36822855725096e-12	2.32741750665536e-11
ENSMUSG00000050157	333670	Gm867	predicted gene 867	1109.81116040652	0.838588366884682	0.118349947788096	7.08625774288719	1.37787087651458e-12	2.34178141578064e-11
ENSMUSG00000031066	236733	Usp11	ubiquitin specific peptidase 11	170.646548638091	0.923589423023578	0.130245212646226	7.08413781463089	1.39912620127285e-12	2.37584027835602e-11
ENSMUSG00000021070	12062	Bdkrb2	bradykinin receptor, beta 2	230.871452995968	1.19836828330474	0.169687586988021	7.08319584288416	1.40867374302625e-12	2.38997641557708e-11
ENSMUSG00000025212	94280	Sfxn3	sideroflexin 3	1241.69766920622	0.554311354195265	0.0783412259854243	7.07592422035378	1.48455975023857e-12	2.51654122449373e-11
ENSMUSG00000034854	73822	Mfsd12	major facilitator superfamily domain containing 12	2624.19513497879	-0.909403414459005	0.128509749649692	-7.07469819578319	1.49774363680194e-12	2.53668972108266e-11
ENSMUSG00000031825	78892	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	325.963713943565	0.786342039004148	0.111032633675564	7.07267108545545	1.51979429070175e-12	2.57180774127842e-11
ENSMUSG00000004768	19335	Rab23	RAB23, member RAS oncogene family	746.092886059887	0.584690111499582	0.0826564440390161	7.07240718407185	1.52268830684549e-12	2.57447603436808e-11
ENSMUSG00000015143	109711	Actn1	actinin, alpha 1	5515.71849467601	0.590154941972439	0.0835059083981166	7.06755623873408	1.57685849335526e-12	2.66375965882701e-11
ENSMUSG00000053110	22601	Yap1	yes-associated protein 1	5609.82208723263	-0.434728036645113	0.0615900517696998	-7.05835839164372	1.68481068994654e-12	2.84366363860147e-11
ENSMUSG00000047415	238377	Gpr68	G protein-coupled receptor 68	107.631004917609	1.28655993842619	0.181479216013277	7.05575197393647	1.71669794504353e-12	2.89498372181844e-11
ENSMUSG00000032419	76365	Tbx18	T-box18	1054.22527658741	0.516017426345243	0.073152856499042	7.05453485484795	1.73179040288652e-12	2.91791753658768e-11
ENSMUSG00000026278	51800	Bok	BCL2-related ovarian killer	797.672082681381	-0.790463426749682	0.11203095740612	-7.0542840150687	1.73491699234234e-12	2.92066775325849e-11
ENSMUSG00000050017	56305	Pitpnb	phosphatidylinositol transfer protein, beta	3546.23916880283	-0.340815539953833	0.0483644490249255	-7.046840509226	1.83025895725941e-12	3.07852076761061e-11
ENSMUSG00000026177	18173	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	808.002501252607	0.56226935183315	0.0798124507676144	7.04627251488243	1.83774175880254e-12	3.08844906928595e-11
ENSMUSG00000021699	238871	Pde4d	phosphodiesterase 4D, cAMP specific	808.523121100149	-0.728945602795681	0.103571385937742	-7.03866489232653	1.94090524165335e-12	3.25902001272463e-11
ENSMUSG00000066839	26940	Ecsit	ECSIT signalling integrator	1124.93142850693	-0.624560762682517	0.0887772938547438	-7.03466252098953	1.99743861282004e-12	3.35106761266675e-11
ENSMUSG00000005674	641376	Tomm40l	translocase of outer mitochondrial membrane 40-like	1165.16134212861	-0.688219105676236	0.09789471403905	-7.02940528084578	2.0741569968476e-12	3.47679232447567e-11
ENSMUSG00000001229	224897	Dpp9	dipeptidylpeptidase 9	1874.3113786772	-0.506508334729973	0.0720714403651786	-7.02770822490335	2.09953354657134e-12	3.51631389612142e-11
ENSMUSG00000029432	14467	Nipsnap2	nipsnap homolog 2	3598.30856852654	-0.396748589114943	0.0564639147352791	-7.02656214138707	2.11684327122006e-12	3.54226898424624e-11
ENSMUSG00000044018	28028	Mrpl50	mitochondrial ribosomal protein L50	1580.54889277131	-0.650577657908908	0.0926279234295785	-7.02287444312354	2.17349520381893e-12	3.63395754992651e-11
ENSMUSG00000024978	14732	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial	10594.9199631927	-0.791071474274863	0.112633118607779	-7.02137682521818	2.19692446806143e-12	3.66999048959492e-11
ENSMUSG00000022385	29870	Gtse1	G two S phase expressed protein 1	501.514789820394	0.784682044595457	0.111711218994727	7.02024555477214	2.21478652511389e-12	3.69666973811708e-11
ENSMUSG00000027999	66350	Pla2g12a	phospholipase A2, group XIIA	2049.25072267146	-0.543568729494107	0.0774403228428024	-7.01916090961845	2.23204612116982e-12	3.72229875753106e-11
ENSMUSG00000079017	76933	Ifi27l2a	interferon, alpha-inducible protein 27 like 2A	2770.83428612429	0.984320612918615	0.14019032033805	7.01903849144782	2.23400238613133e-12	3.72238505003724e-11
ENSMUSG00000078771	14017	Evi2a	ecotropic viral integration site 2a	253.039973903642	0.915930528030317	0.130341045948781	7.01807290569531	2.24949168247264e-12	3.74500127205517e-11
ENSMUSG00000028755	72269	Cda	cytidine deaminase	166.77255997223	0.937867709231242	0.133349183575297	7.01519746843657	2.2962441230073e-12	3.8188124444265e-11
ENSMUSG00000042978	104175	Sbk1	SH3-binding kinase 1	807.36202006739	-0.846114690810354	0.120582589997323	-7.01510671023264	2.29773519296268e-12	3.8188124444265e-11
ENSMUSG00000007682	13371	Dio2	deiodinase, iodothyronine, type II	231.242889715231	1.10898031045219	0.157599805612934	7.0141743598248	2.31310790559212e-12	3.8410954982836e-11
ENSMUSG00000001755	71743	Coasy	Coenzyme A synthase	2169.23180952117	-0.609177274295841	0.0868935840064414	-7.01026639993615	2.37864776895987e-12	3.94657645537526e-11
ENSMUSG00000027086	320720	Fastkd1	FAST kinase domains 1	708.104634662555	-0.669264374907787	0.0955202198098837	-7.00579827639327	2.45581536973152e-12	4.07115448697222e-11
ENSMUSG00000019302	11975	Atp6v0a1	ATPase, H+ transporting, lysosomal V0 subunit A1	2400.25075182506	-0.42664311287017	0.0609053899077179	-7.0049649168083	2.47047731591213e-12	4.09198975758497e-11
ENSMUSG00000030231	109135	Plekha5	pleckstrin homology domain containing, family A member 5	846.806738165833	0.65187320872193	0.0932780951663254	6.99064125060084	2.73632644049165e-12	4.52849282636827e-11
ENSMUSG00000002565	20259	Scin	scinderin	26.8471432551537	2.18620636840799	0.290308478086061	6.98849879696888	2.77843058103734e-12	4.59428305468483e-11
ENSMUSG00000078190	474332	Dnm3os	dynamin 3, opposite strand	697.440296444341	0.826952990709023	0.11829800344201	6.98772511216694	2.7937908753814e-12	4.61577706334146e-11
ENSMUSG00000039952	13138	Dag1	dystroglycan 1	12075.2682862059	-0.586551764619948	0.0840613080156513	-6.97741518444009	3.00660212334336e-12	4.96317892742787e-11
ENSMUSG00000032058	73699	Ppp2r1b	protein phosphatase 2, regulatory subunit A, beta	9621.78503273536	-0.323838412335	0.0464307762973004	-6.97461623253113	3.06706882141773e-12	5.05872237254089e-11
ENSMUSG00000092274	66961	Neat1	nuclear paraspeckle assembly transcript 1 (non-protein coding)	44892.523417469	-0.670927024528891	0.0962944010243083	-6.96729909339645	3.23083341475989e-12	5.32433719152463e-11
ENSMUSG00000063428	70503	Ddo	D-aspartate oxidase	197.772554350731	-1.06674067601985	0.153121132987839	-6.96002723602332	3.40206960114315e-12	5.59709178066859e-11
ENSMUSG00000025582	18164	Nptx1	neuronal pentraxin 1	48.5720092659084	1.76466226039601	0.24647134406214	6.95968973339018	3.41022950966263e-12	5.60579779363802e-11
ENSMUSG00000021223	170721	Papln	papilin, proteoglycan-like sulfated glycoprotein	369.360902412486	0.944696263505164	0.135739055745895	6.95727143956789	3.46926138402894e-12	5.69545611150343e-11
ENSMUSG00000040258	104080	Nxph4	neurexophilin 4	416.990199743534	1.09080947025126	0.156762511586995	6.95721706004836	3.47060027055543e-12	5.69545611150343e-11
ENSMUSG00000018481	66884	Appbp2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2	3212.13124825003	-0.606559541382363	0.0872153511132158	-6.95433756240234	3.54222518509076e-12	5.80485875101961e-11
ENSMUSG00000019843	14360	Fyn	Fyn proto-oncogene	966.363825176428	0.587918993225306	0.0845903815429356	6.95418038855912	3.54617618251083e-12	5.80485875101961e-11
ENSMUSG00000048078	23966	Tenm4	teneurin transmembrane protein 4	3877.60002707768	-0.759699582233051	0.109239621050299	-6.95429358390379	3.54333027067944e-12	5.80485875101961e-11
ENSMUSG00000030830	16408	Itgal	integrin alpha L	161.163589456074	-1.23184064047132	0.176469478559838	-6.95168127417289	3.60958195678726e-12	5.89876917603738e-11
ENSMUSG00000034173	71970	Zbed5	zinc finger, BED type containing 5	151.496777636142	1.13922608378154	0.163919727095561	6.9516933416552	3.60927313450517e-12	5.89876917603738e-11
ENSMUSG00000057561	13664	Eif1a	eukaryotic translation initiation factor 1A	6567.35090421021	-0.569392533435318	0.0819548870265527	-6.94752289939781	3.7175573733931e-12	6.07014693926217e-11
ENSMUSG00000074743	21824	Thbd	thrombomodulin	1041.34180697498	0.644497166243614	0.0927661478996087	6.9466937265147	3.73946308835194e-12	6.10081853604663e-11
ENSMUSG00000047040	217138	Prr15l	proline rich 15-like	22.5555350371488	-2.05463238390749	0.277590712948142	-6.94570397691274	3.76577677353277e-12	6.13862444025839e-11
ENSMUSG00000001100	67811	Poldip2	polymerase (DNA-directed), delta interacting protein 2	3695.30155814051	-0.505576760028844	0.0727954764298415	-6.94505821055556	3.78304302473529e-12	6.16163132653761e-11
ENSMUSG00000035863	18483	Palm	paralemmin	2465.59148365302	0.715981102644556	0.10328223494015	6.93280973372827	4.12562936933165e-12	6.71402381545271e-11
ENSMUSG00000038147	12523	Cd84	CD84 antigen	129.668451700855	1.2346809372467	0.177351976619815	6.93110793734355	4.17557291007937e-12	6.78964829679711e-11
ENSMUSG00000053007	231991	Creb5	cAMP responsive element binding protein 5	144.682033075352	1.19734393354558	0.172309270097355	6.9261520388127	4.32441703263691e-12	7.01999426103724e-11
ENSMUSG00000032766	66066	Gng11	guanine nucleotide binding protein (G protein), gamma 11	215.975999730437	0.85150210351894	0.122732115535366	6.92282640323367	4.42720175427113e-12	7.18088450516424e-11
ENSMUSG00000038156	233744	Spon1	spondin 1, (f-spondin) extracellular matrix protein	2056.21700358541	0.64229002510295	0.0928932724750407	6.91378141153465	4.71902147849986e-12	7.64786689861358e-11
ENSMUSG00000024270	106957	Slc39a6	solute carrier family 39 (metal ion transporter), member 6	3530.34825269867	0.560613849095382	0.0810887582420566	6.91360979595621	4.72473672859518e-12	7.65078536540122e-11
ENSMUSG00000033096	71881	Apmap	adipocyte plasma membrane associated protein	4437.81342492087	-0.442830510292063	0.064055937335155	-6.91315632543966	4.7398711614236e-12	7.66893889486956e-11
ENSMUSG00000029406	19679	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2	1504.92480112227	-0.551939237359313	0.0798471762943696	-6.91212605535751	4.77443295024238e-12	7.71209024896589e-11
ENSMUSG00000030751	26440	Psma1	proteasome subunit alpha 1	9628.78899122663	-0.381642196447249	0.0552129044079091	-6.91218164767846	4.77256174238366e-12	7.71209024896589e-11
ENSMUSG00000041360	52874	Pum3	pumilio RNA-binding family member 3	2420.97609840981	-0.495908859520387	0.0717598795345433	-6.91052296944104	4.82870242895565e-12	7.79331040247218e-11
ENSMUSG00000058446	387524	Znrf2	zinc and ring finger 2	2979.89137369477	-0.413525031442808	0.0598515947316323	-6.90911717748321	4.87679019034267e-12	7.86442774506992e-11
ENSMUSG00000073530	23850	Pappa2	pappalysin 2	24.6249313743216	2.22763903116595	0.293878810951128	6.9087117831282	4.890744459101e-12	7.8804287265564e-11
ENSMUSG00000041779	170829	Tram2	translocating chain-associating membrane protein 2	1599.20435310199	0.830424739908534	0.120207261465953	6.90740840051493	4.93587453292213e-12	7.94659536622431e-11
ENSMUSG00000029632	17992	Ndufa4	Ndufa4, mitochondrial complex associated	3227.33903551934	-0.554181239105674	0.0802512616849337	-6.90551232686301	5.00225644626974e-12	8.04683969072774e-11
ENSMUSG00000031303	270672	Map3k15	mitogen-activated protein kinase kinase kinase 15	5101.3138856971	-0.657530562959131	0.0952279669606382	-6.90461460648254	5.03399029682085e-12	8.09122864731607e-11
ENSMUSG00000032942	22229	Ucp3	uncoupling protein 3 (mitochondrial, proton carrier)	102.616820370885	1.31451919094796	0.189269152893498	6.90403345492543	5.05463877372529e-12	8.11774156388339e-11
ENSMUSG00000043795	677289	Prr33	proline rich 33	70.8850927656024	1.4488725374878	0.207285532347199	6.90376472433245	5.06421489535306e-12	8.1264433604003e-11
ENSMUSG00000037405	15894	Icam1	intercellular adhesion molecule 1	3751.47793770147	-0.479971729423221	0.0695303876477578	-6.90309100811916	5.08830078526762e-12	8.15839531157141e-11
ENSMUSG00000018900	20520	Slc22a5	solute carrier family 22 (organic cation transporter), member 5	1013.98351243924	0.54134590648224	0.07847334576172	6.9028659623062	5.09637134301614e-12	8.16463753272545e-11
ENSMUSG00000048612	226101	Myof	myoferlin	4247.91846705241	0.660318213550696	0.0957212973363208	6.89881961494086	5.24364030097681e-12	8.39368957269384e-11
ENSMUSG00000036461	13709	Elf1	E74-like factor 1	2894.11627795201	0.758218903047157	0.109953095335707	6.89627830505848	5.33825672899194e-12	8.53815284518391e-11
ENSMUSG00000073002	53620	Vamp5	vesicle-associated membrane protein 5	245.857762799679	1.04958740841892	0.152121954656363	6.89540903184844	5.37100347085015e-12	8.5835047291714e-11
ENSMUSG00000001555	14230	Fkbp10	FK506 binding protein 10	2701.45046370589	0.538328957379478	0.0780790179255622	6.89523790630435	5.37747316692312e-12	8.58682296139807e-11
ENSMUSG00000040511	52118	Pvr	poliovirus receptor	3694.35641879831	0.65376134392324	0.0948506498917604	6.893767784871	5.43336924482725e-12	8.66899607266519e-11
ENSMUSG00000030630	14085	Fah	fumarylacetoacetate hydrolase	3035.11686435801	-0.670083391135233	0.0972108235088003	-6.89282133931973	5.46965534320727e-12	8.71977273107554e-11
ENSMUSG00000024424	72747	Ttc39c	tetratricopeptide repeat domain 39C	942.875327133459	0.588133946552238	0.0853094088672478	6.89239213573871	5.48618890521985e-12	8.73900262041743e-11
ENSMUSG00000028405	11428	Aco1	aconitase 1	10967.0769569071	-0.430267039760431	0.0624442061743689	-6.89041154291823	5.56312105877836e-12	8.85433233663055e-11
ENSMUSG00000037049	20597	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	3031.8957445756	-0.496232245835228	0.0720461601456215	-6.8876119493275	5.67367214983792e-12	9.0229391512272e-11
ENSMUSG00000038910	224860	Plcl2	phospholipase C-like 2	193.614747824717	0.983534745027999	0.142721387216829	6.88683523789123	5.70472281209272e-12	9.06494368799611e-11
ENSMUSG00000041028	66092	Ghitm	growth hormone inducible transmembrane protein	27591.4605878551	-0.41732179065677	0.0606273292638246	-6.88339577622575	5.84423609719696e-12	9.2790897254033e-11
ENSMUSG00000054905	20863	Stfa3	stefin A3	19.8372453566571	2.58666335061829	0.316324556505918	6.87753245542719	6.08981518623487e-12	9.66115566679874e-11
ENSMUSG00000041120	17965	Nbl1	NBL1, DAN family BMP antagonist	1596.50004197779	0.672318844530512	0.0978059924923875	6.8745075689402	6.22043558130597e-12	9.86037416355436e-11
ENSMUSG00000029861	76156	Fam131b	family with sequence similarity 131, member B	210.840885351919	1.06985830248806	0.155324184392561	6.86915031268322	6.45854266229109e-12	1.02295151000388e-10
ENSMUSG00000026676	74186	Ccdc3	coiled-coil domain containing 3	613.321494228736	-0.887558433165816	0.129249329333894	-6.86523684801622	6.63810249262458e-12	1.05054018800281e-10
ENSMUSG00000027469	72119	Tpx2	TPX2, microtubule-associated	460.099204305813	0.818090871139107	0.119158027193785	6.86356739591722	6.71618158839543e-12	1.06117840861106e-10
ENSMUSG00000072623	22750	Zfp9	zinc finger protein 9	571.595412336389	0.750421974205218	0.109349890866048	6.86366156626744	6.71175345558666e-12	1.06117840861106e-10
ENSMUSG00000005677	12355	Nr1i3	nuclear receptor subfamily 1, group I, member 3	899.881767081913	-0.72472826792959	0.105613230515694	-6.86094884362826	6.84046583874777e-12	1.07994268835481e-10
ENSMUSG00000028330	433702	Ncbp1	nuclear cap binding protein subunit 1	2414.52642596656	-0.404105553652178	0.0589323103516947	-6.85707448593315	7.02849892658326e-12	1.1087329420506e-10
ENSMUSG00000050910	237988	Cdr2l	cerebellar degeneration-related protein 2-like	1330.28982155829	0.607681365234811	0.0887166208686796	6.85337990826018	7.21252035528744e-12	1.13684443825881e-10
ENSMUSG00000001127	11836	Araf	Araf proto-oncogene, serine/threonine kinase	3084.60905663717	-0.348658197602379	0.0508759311174881	-6.8531291569997	7.22517959314239e-12	1.13792212045099e-10
ENSMUSG00000004562	268739	Arhgef40	Rho guanine nucleotide exchange factor (GEF) 40	2894.04127527673	0.572646844726456	0.0835775463687234	6.85121172949637	7.32270387157864e-12	1.15235303679553e-10
ENSMUSG00000043259	71721	Fam13c	family with sequence similarity 13, member C	219.852812533513	0.908500069412615	0.132457238354443	6.85029276116027	7.36990060127815e-12	1.15884720234901e-10
ENSMUSG00000027883	76123	Gpsm2	G-protein signalling modulator 2 (AGS3-like, C. elegans)	498.457981161105	0.693616176054681	0.101306638866808	6.84681703422261	7.55111927122086e-12	1.1863876700644e-10
ENSMUSG00000024507	15488	Hsd17b4	hydroxysteroid (17-beta) dehydrogenase 4	7747.43955877597	-0.424983190085041	0.0620990399556896	-6.84360650873107	7.72238597074075e-12	1.21232155661147e-10
ENSMUSG00000021650	68927	Ptcd2	pentatricopeptide repeat domain 2	1178.17283456038	-0.513092176668233	0.0749776535013194	-6.84297087268493	7.75674281840974e-12	1.21673786826499e-10
ENSMUSG00000029095	231148	Ablim2	actin-binding LIM protein 2	650.113271285481	0.742994520390944	0.108522686665151	6.84248638039737	7.78303072261122e-12	1.21988240155121e-10
ENSMUSG00000073405	667803	H2-T-ps	histocompatibility 2, T region locus, pseudogene	152.072943294241	1.0847259312104	0.158031338276543	6.83955684916535	7.94385304933379e-12	1.24409140904831e-10
ENSMUSG00000063888	66229	Rpl7l1	ribosomal protein L7-like 1	2118.71787538054	-0.383059809699166	0.0560134162769247	-6.83872395119595	7.99016806632872e-12	1.25034295321373e-10
ENSMUSG00000035697	70719	Arhgap45	Rho GTPase activating protein 45	193.344811667656	1.00501298945298	0.146783205759244	6.83569312631437	8.16094731725032e-12	1.27604572252526e-10
ENSMUSG00000003809	270076	Gcdh	glutaryl-Coenzyme A dehydrogenase	1528.40879937215	-0.457353478864475	0.0669124058355167	-6.83497631198673	8.20185802989334e-12	1.28141738764401e-10
ENSMUSG00000026571	74106	Dcaf6	DDB1 and CUL4 associated factor 6	3194.8864871834	-0.50392550081146	0.073777362205176	-6.83022759423741	8.47800206532028e-12	1.32350279845595e-10
ENSMUSG00000037552	101497	Plekhg2	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	1257.84208240505	0.565295586608237	0.0827756649585931	6.8287968507211	8.56297300469801e-12	1.33570077714942e-10
ENSMUSG00000037280	207839	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	290.362501427002	0.916349993496919	0.134186868356245	6.82606141169683	8.72775801516517e-12	1.36031922174165e-10
ENSMUSG00000026307	50880	Scly	selenocysteine lyase	955.538704067763	-0.528149153637881	0.0774417886899379	-6.81958059272006	9.13066799077732e-12	1.42085116146292e-10
ENSMUSG00000040010	20539	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	1603.23699970053	-0.572002346726959	0.0839702765325321	-6.81268966198374	9.57906401701124e-12	1.48944157686941e-10
ENSMUSG00000069601	11735	Ank3	ankyrin 3, epithelial	652.868832492816	1.0244976636167	0.150305693075226	6.81172430228969	9.64357884157005e-12	1.49828098933614e-10
ENSMUSG00000042406	11911	Atf4	activating transcription factor 4	6887.20980834918	0.369942285959281	0.0543531989338174	6.80749365975634	9.93136860985962e-12	1.54176806576415e-10
ENSMUSG00000031166	73447	Wdr13	WD repeat domain 13	2050.48915164114	-0.395807287730833	0.0581572158553343	-6.80579415786683	1.00493314628679e-11	1.55884272572821e-10
ENSMUSG00000019944	69288	Rhobtb1	Rho-related BTB domain containing 1	852.992707629574	0.550809745590808	0.081019113773617	6.79751975132373	1.06435560969236e-11	1.64970899218375e-10
ENSMUSG00000009687	18301	Fxyd5	FXYD domain-containing ion transport regulator 5	1387.84107031981	0.577214566670928	0.0849341434167348	6.79597816618882	1.07580071479722e-11	1.66612717676004e-10
ENSMUSG00000029664	21789	Tfpi2	tissue factor pathway inhibitor 2	206.325398278704	1.01749819323747	0.149589541431303	6.79362073379907	1.09353639432744e-11	1.69225406390576e-10
ENSMUSG00000027220	80976	Syt13	synaptotagmin XIII	110.686007383136	1.23551551141149	0.181325714293634	6.78781594906011	1.13843751458451e-11	1.76034503342992e-10
ENSMUSG00000039629	320609	Strip2	striatin interacting protein 2	220.838618858076	-0.935752238408114	0.137699149780908	-6.78662000030723	1.14791030236389e-11	1.77358947507528e-10
ENSMUSG00000071657	14705	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	5816.02480288605	-0.633017966073561	0.0933529484793499	-6.78069357462994	1.19600308535097e-11	1.84643604290559e-10
ENSMUSG00000030641	74041	Ddias	DNA damage-induced apoptosis suppressor	374.960066098174	0.892219035715432	0.131673085884557	6.7716955052419	1.27281809157776e-11	1.96347510654201e-10
ENSMUSG00000048163	20345	Selplg	selectin, platelet (p-selectin) ligand	81.4536817995072	1.36388115847802	0.19910608541304	6.77147100091216	1.27479515891117e-11	1.96497408366868e-10
ENSMUSG00000030042	66979	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)	1011.47994131146	-0.653051327665676	0.0964758245900379	-6.7684510648722	1.30168399446953e-11	2.00483953285319e-10
ENSMUSG00000059890	140630	Ube4a	ubiquitination factor E4A	3610.74107629802	-0.577861553524706	0.0853940493715729	-6.76665517461427	1.31793677397765e-11	2.02827356278686e-10
ENSMUSG00000034595	76448	Ppp1r18	protein phosphatase 1, regulatory subunit 18	3160.48987054037	0.452083668359729	0.0668196547471612	6.76540239880015	1.32939189141483e-11	2.04429303837158e-10
ENSMUSG00000036103	140792	Colec12	collectin sub-family member 12	2927.74279788533	0.656123444973147	0.0970854890124227	6.75835907445595	1.39563303870568e-11	2.14446916206781e-10
ENSMUSG00000019278	13479	Dpep1	dipeptidase 1	9361.54442818429	-0.525583194016985	0.0777745157949571	-6.75779883381388	1.4010386676609e-11	2.15108411307402e-10
ENSMUSG00000058318	192285	Phf21a	PHD finger protein 21A	2190.45772507002	0.475624688655517	0.0704155932172023	6.75457848537999	1.43251106614733e-11	2.197678868748e-10
ENSMUSG00000021048	108156	Mthfd1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase	1512.7412108919	-0.475147237819	0.0703471830658429	-6.75409984357082	1.43724754296421e-11	2.20321593939102e-10
ENSMUSG00000052125	320046	F730043M19Rik	RIKEN cDNA F730043M19 gene	1142.74621408671	0.593492852182271	0.0878714486016305	6.75371371026535	1.44107976175286e-11	2.20735924321784e-10
ENSMUSG00000023828	20519	Slc22a3	solute carrier family 22 (organic cation transporter), member 3	39.297677321378	1.57882213317168	0.226762643070914	6.7497119582167	1.4813895207848e-11	2.26732640436483e-10
ENSMUSG00000052738	56451	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit	5617.98741950164	-0.477499102612346	0.0707712494771978	-6.74702944189369	1.50902663956742e-11	2.30781891004266e-10
ENSMUSG00000037432	100534273	Fer1l5	fer-1-like 5 (C. elegans)	116.851193152513	-0.996361240444567	0.147325242672856	-6.74529765383055	1.52713626090115e-11	2.33368868016521e-10
ENSMUSG00000017132	19157	Cyth1	cytohesin 1	1147.25411267957	-0.511527412367343	0.0758802356460208	-6.74110199964277	1.57189803906094e-11	2.40021462292547e-10
ENSMUSG00000025962	75619	Fastkd2	FAST kinase domains 2	714.195576192691	-0.575530945248062	0.0853740923865102	-6.74072475249982	1.57598513062168e-11	2.40457684449654e-10
ENSMUSG00000021339	380836	Mrs2	MRS2 magnesium transporter	639.211580907686	-0.612040679532878	0.0908051305672244	-6.73919019718908	1.59271802135193e-11	2.4282116791984e-10
ENSMUSG00000032363	108153	Adamts7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7	1166.67239360997	0.694578131659813	0.103078672012366	6.73879805286145	1.59702182293879e-11	2.43144151680794e-10
ENSMUSG00000016756	12763	Cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase	126.148146971885	1.45287106581553	0.214908940358081	6.73794477380653	1.60642598840363e-11	2.44339268041627e-10
ENSMUSG00000035776	171486	Cd99l2	CD99 antigen-like 2	2235.85833298808	-0.396357023554398	0.0588656994214149	-6.73322145349617	1.65947190984507e-11	2.52015372788825e-10
ENSMUSG00000089809	319818	A930011G23Rik	RIKEN cDNA A930011G23 gene	182.432435015059	1.04172967347546	0.154723520371507	6.73326868610828	1.65893306122504e-11	2.52015372788825e-10
ENSMUSG00000089809	320292	Rasgef1b	RasGEF domain family, member 1B	182.432435015059	1.04172967347546	0.154723520371507	6.73326868610828	1.65893306122504e-11	2.52015372788825e-10
ENSMUSG00000052942	226075	Glis3	GLIS family zinc finger 3	839.311563269446	0.661753589822848	0.0982771823678231	6.73304210159641	1.66151958991728e-11	2.5213043777122e-10
ENSMUSG00000024043	268970	Arhgap28	Rho GTPase activating protein 28	327.413443224701	0.922651811735416	0.137017197748501	6.72965245568773	1.70068810568608e-11	2.57873925722532e-10
ENSMUSG00000046961	239845	Gpr156	G protein-coupled receptor 156	25.3892716601791	2.13370733428905	0.288149571687643	6.72714677873953	1.73022187951542e-11	2.62148733605651e-10
ENSMUSG00000024588	14151	Fech	ferrochelatase	3314.87458824509	-0.399631263686891	0.0594187018339649	-6.72563999199088	1.74822318479689e-11	2.64670969379204e-10
ENSMUSG00000047692	75189	4930533K18Rik	RIKEN cDNA 4930533K18 gene	297.892024340465	0.730953938231029	0.108781872497412	6.71729533439183	1.85128516907931e-11	2.79840437971037e-10
ENSMUSG00000032352	214345	Lrrc1	leucine rich repeat containing 1	245.113103950311	0.840569078128856	0.125361449193142	6.71215566049088	1.91769954759553e-11	2.89431951025132e-10
ENSMUSG00000041607	17196	Mbp	myelin basic protein	378.115511884311	0.744240988467943	0.110872169409567	6.71173392453112	1.92325160020726e-11	2.9004592998496e-10
ENSMUSG00000030077	12661	Chl1	cell adhesion molecule L1-like	234.842101670507	1.1190046394875	0.166310258724224	6.70845303338683	1.96698456862355e-11	2.96412593629509e-10
ENSMUSG00000056671	77619	Prelid2	PRELI domain containing 2	231.372770140023	0.910159215620816	0.1357076850411	6.70417129954369	2.0255254218147e-11	3.04999186204687e-10
