ID	Description	NES	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
mmu05150	Staphylococcus aureus infection	2.35664358529438	1.17816949994885e-08	5.16711480691851e-07	C4a	625018	0.333122339061944
mmu05150	Staphylococcus aureus infection	2.35664358529438	1.17816949994885e-08	5.16711480691851e-07	C1ra	50909	0.323488162173171
mmu05150	Staphylococcus aureus infection	2.35664358529438	1.17816949994885e-08	5.16711480691851e-07	H2-Ab1	14961	0.317654182716495
mmu05150	Staphylococcus aureus infection	2.35664358529438	1.17816949994885e-08	5.16711480691851e-07	Cfh	12628	0.302996769310331
mmu05150	Staphylococcus aureus infection	2.35664358529438	1.17816949994885e-08	5.16711480691851e-07	Masp1	17174	0.279470978282233
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Atp1b4	67821	1.10523753146093
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col8a2	329941	1.01175083568057
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col11a2	12815	0.894222588945609
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col26a1	140709	0.871394658850373
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col7a1	12836	0.840237998387631
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col1a1	12842	0.801825397685827
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col1a2	12843	0.782892840385279
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col3a1	12825	0.753567705020802
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col22a1	69700	0.724742520816237
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Dpp4	13482	0.713106440649026
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col6a2	12834	0.693137387052045
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Kcnk5	16529	0.685296955121222
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col12a1	12816	0.682107703818834
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col6a3	12835	0.644375141152673
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col11a1	12814	0.623555289996717
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col5a1	12831	0.60290438991613
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col16a1	107581	0.579923171627432
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col6a1	12833	0.576711879573691
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col14a1	12818	0.556937339617678
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Slc8a3	110893	0.528580051590874
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col5a2	12832	0.526855471389406
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Slc8a2	110891	0.502992952587117
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col2a1	12824	0.495297982527943
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Xpnpep2	170745	0.481566367465054
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col5a3	53867	0.448354732589653
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col23a1	237759	0.446855804188955
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Atp1a1	11928	0.43515068546134
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Slc1a5	20514	0.418614972031157
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col18a1	12822	0.407077263362029
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col8a1	12837	0.379049233401056
mmu04974	Protein digestion and absorption	2.28324951129541	3.13962111277746e-08	1.20482960202835e-06	Col27a1	373864	0.36969260319468
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Idh1	15926	-0.227873096743542
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Mdh1	17449	-0.239450911701704
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Sdhc	66052	-0.273613069839089
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Aco2	11429	-0.306461440896933
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Suclg2	20917	-0.311288081515671
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Sdhd	66925	-0.321493093400856
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Cs	12974	-0.322146955281091
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Fh1	14194	-0.324327049886475
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Idh3b	170718	-0.3478651202458
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Dlat	235339	-0.364323545437352
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Pdhb	68263	-0.404231679320732
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Sdha	66945	-0.424641771648936
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Mdh2	17448	-0.445781967185785
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Sucla2	20916	-0.461335336977779
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Suclg1	56451	-0.462237287469696
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Dlst	78920	-0.469692496263693
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Idh3g	15929	-0.470675863686004
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Sdhb	67680	-0.510217632319684
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Dld	13382	-0.520509114215725
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Pdha1	18597	-0.523510398062304
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Idh3a	67834	-0.554618004808834
mmu00020	Citrate cycle (TCA cycle)	-2.46447954267239	4.21128016521406e-08	1.43651445635635e-06	Ogdhl	239017	-0.591673179601376
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Aco2	11429	-0.306461440896933
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Rpia	19895	-0.316956750569457
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Prps1	19139	-0.320684178500549
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Aldoart1	353204	-0.321176068758006
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Cs	12974	-0.322146955281091
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Sdsl	257635	-0.323328259405352
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Tha1	71776	-0.324073839911708
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Gapdh	14433	-0.337317889820007
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Psph	100678	-0.341183460903388
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Idh3b	170718	-0.3478651202458
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Pkm	18746	-0.351386406986231
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Glul	14645	-0.399053489214698
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Pgam2	56012	-0.413653118195874
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Bcat2	12036	-0.431867833219365
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Aldoart2	79459	-0.438573574426094
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Pgk1	18655	-0.446733518898127
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Idh3g	15929	-0.470675863686004
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Got1	14718	-0.483621976899878
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Tpi1	21991	-0.540899387092933
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Idh3a	67834	-0.554618004808834
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Aldoa	11674	-0.617710745236676
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Eno3	13808	-0.706267076829259
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Gpt2	108682	-1.00390687684015
mmu01230	Biosynthesis of amino acids	-2.34776112493843	2.18305588292408e-07	6.70198156057692e-06	Aldh18a1	56454	-1.11461753704627
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Comp	12845	1.41999679302459
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Thbs1	21825	1.09017101514968
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Thbs4	21828	1.0619384608287
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Src	20779	0.94507208287875
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Pak6	214230	0.850637009162875
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Shc2	216148	0.836429405953617
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Parvg	64099	0.824957388993498
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Thbs2	21826	0.818161366829898
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Itga9	104099	0.816748129715258
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col1a1	12842	0.801825397685827
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col1a2	12843	0.782892840385279
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col6a2	12834	0.693137387052045
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Fn1	14268	0.679029736331868
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Chad	12643	0.676085507454331
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Itga5	16402	0.675474393097218
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Itga11	319480	0.674068116089565
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col6a3	12835	0.644375141152673
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Lama2	16773	0.625357945124318
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Bcar1	12927	0.587085699645922
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Thbs3	21827	0.5783161532458
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col6a1	12833	0.576711879573691
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Arhgap35	232906	0.553640531964853
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Erbb2	13866	0.541425363778859
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Itga7	16404	0.528059215894124
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Lamc2	16782	0.515831717606951
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Pak4	70584	0.49561292642073
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Col2a1	12824	0.495297982527943
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Myl2	17906	0.481997767008252
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Igf1	16000	0.465135401799089
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Tln1	21894	0.46005151632491
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Vav2	22325	0.428403453178764
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Pak3	18481	0.425175647725591
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Jun	16476	0.420029244762059
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Rapgef1	107746	0.417662456607399
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Reln	19699	0.403081807395264
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Myl12a	67268	0.397697580475555
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Itga3	16400	0.393866898604276
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Grb2	14784	0.370981639160142
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Flnc	68794	0.370338977505109
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Ccnd2	12444	0.349407078097426
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Zyx	22793	0.340856062391871
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Tnc	21923	0.339851939401949
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Mylk3	213435	0.335245733192443
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Pdgfa	18590	0.334115259034924
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Capn2	12334	0.323701302089389
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Pik3r2	18709	0.322226765586211
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Bad	12015	0.319720066043584
mmu04510	Focal adhesion	1.83530052675357	4.71389605913161e-06	0.000131560553650309	Lamb2	16779	0.316031588973449
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Comp	12845	1.41999679302459
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Thbs1	21825	1.09017101514968
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Thbs4	21828	1.0619384608287
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Thbs2	21826	0.818161366829898
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Itga9	104099	0.816748129715258
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col1a1	12842	0.801825397685827
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col1a2	12843	0.782892840385279
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col6a2	12834	0.693137387052045
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Fn1	14268	0.679029736331868
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Chad	12643	0.676085507454331
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Itga5	16402	0.675474393097218
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Itga11	319480	0.674068116089565
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col6a3	12835	0.644375141152673
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Lama2	16773	0.625357945124318
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Thbs3	21827	0.5783161532458
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col6a1	12833	0.576711879573691
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Itga7	16404	0.528059215894124
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Lamc2	16782	0.515831717606951
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Col2a1	12824	0.495297982527943
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Gp1bb	14724	0.477353132546807
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Reln	19699	0.403081807395264
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Itga3	16400	0.393866898604276
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Npnt	114249	0.358696208846255
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Tnc	21923	0.339851939401949
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Hspg2	15530	0.331941196589046
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Frem1	329872	0.327586498225035
mmu04512	ECM-receptor interaction	2.05996182110682	8.38915733875857e-06	0.00021462260858324	Lamb2	16779	0.316031588973449
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Idh1	15926	-0.227873096743542
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Aco2	11429	-0.306461440896933
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Cs	12974	-0.322146955281091
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Idh3b	170718	-0.3478651202458
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Bcat2	12036	-0.431867833219365
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Idh3g	15929	-0.470675863686004
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Got1	14718	-0.483621976899878
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Idh3a	67834	-0.554618004808834
mmu01210	2-Oxocarboxylic acid metabolism	-2.17888620696932	2.59006076250653e-05	0.000611652810838081	Gpt2	108682	-1.00390687684015
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Comp	12845	1.41999679302459
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tuba1c	22146	1.28980815838164
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tlr2	24088	1.10874597585056
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Thbs1	21825	1.09017101514968
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Thbs4	21828	1.0619384608287
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Thbs2	21826	0.818161366829898
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tubb4b	227613	0.724374352662562
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tubb2b	73710	0.69469085541342
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Itga5	16402	0.675474393097218
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Atp6v0a4	140494	0.604463039705268
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Thbs3	21827	0.5783161532458
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tubb6	67951	0.574901548679199
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Mrc2	17534	0.55603379176606
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	H2-Aa	14960	0.529222055618626
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tlr4	21898	0.473620088519694
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tubb5	22154	0.465910990389019
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Ncf1	17969	0.462145326551719
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Fcgr3	14131	0.455790352174531
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tlr6	21899	0.44830487072488
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Ctss	13040	0.424311127995432
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Mrc1	17533	0.41751318593365
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Colec12	140792	0.405736805674883
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Coro1a	12721	0.393968552387317
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Tuba1a	22142	0.3772862911061
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Itgam	16409	0.375164477359291
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Fcgr2b	14130	0.371549520397752
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	H2-Eb1	14969	0.348901985406349
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Hgs	15239	0.348679177025009
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	C1ra	50909	0.323488162173171
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	H2-Ab1	14961	0.317654182716495
mmu04145	Phagosome	1.81998280366691	4.38047434438082e-05	0.000960575445517793	Cd14	12475	0.305365501597374
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Fzd10	93897	1.13117006110938
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Tlr2	24088	1.10874597585056
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Thbs1	21825	1.09017101514968
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Src	20779	0.94507208287875
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Casp3	12367	0.839610642377671
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Col1a1	12842	0.801825397685827
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Mmp2	17390	0.797065808977712
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Col1a2	12843	0.782892840385279
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Fn1	14268	0.679029736331868
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Itga5	16402	0.675474393097218
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Plce1	74055	0.58804499695141
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Erbb2	13866	0.541425363778859
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Camk2b	12323	0.525605771245913
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Pdcd4	18569	0.492338122825273
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Tlr4	21898	0.473620088519694
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Tiam1	21844	0.473406149053612
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Igf1	16000	0.465135401799089
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Fzd1	14362	0.453924867208202
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Vav2	22325	0.428403453178764
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Camk2d	108058	0.423781315338081
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Fzd7	14369	0.413297955030821
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Wnt9a	216795	0.407797205069871
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Mtor	56717	0.396581028221006
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Wnt10b	22410	0.374897496405608
mmu05205	Proteoglycans in cancer	1.7352478338523	4.87409835566237e-05	0.000997565463458899	Grb2	14784	0.370981639160142
