ID	Description	NES	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Ctsk	13038	0.771156972410072
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Cspg4	121021	0.765596684984709
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Acp5	11433	0.735172923591388
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Sema3c	20348	0.705841053661522
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Ltbp3	16998	0.68866903216378
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Timp1	21857	0.609398701622209
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Csf1r	12978	0.583126922181988
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Mmp14	17387	0.566539004786135
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Fgfr3	14184	0.550864131621479
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Tgfbr3	21814	0.532882428030821
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Car2	12349	0.526332920071777
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Rassf2	215653	0.501177107155851
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Nol3	78688	0.493758950772514
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	F2r	14062	0.480649952915077
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Igf1	16000	0.465135401799089
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Stat5a	20850	0.454928037355804
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Tgm2	21817	0.45202364301213
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	P3h4	66180	0.444667802424907
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Tmem119	231633	0.438585579074346
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Lep	16846	0.436436404541024
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Clec10a	17312	0.431974003279631
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Ctss	13040	0.424311127995432
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Tbx1	21380	0.421221178989123
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Csk	12988	0.421122859783203
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Elf3	13710	0.403557429361865
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Axl	26362	0.379303285687306
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Ncdn	26562	0.363501703931152
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Cthrc1	68588	0.336920391491437
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Ccr2	12772	0.294403079699528
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Rab3d	19340	0.286449802598663
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Lepr	16847	0.281254760083082
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Lrrk1	233328	0.26759958449347
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Tcirg1	27060	0.266539109492564
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Lrp5	16973	0.26488089651303
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Syk	20963	0.262269561277818
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Lif	16878	0.26167022601764
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Trp53	22059	0.26052242497155
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Inpp4b	234515	0.250558737444386
GO:0048771	tissue remodeling	1.74867297512111	0.000110342154086395	0.00546141118844756	Rac2	19354	0.245206426176983
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Fst	14313	1.19089211364719
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Wdr72	546144	1.08078312265707
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Src	20779	0.94507208287875
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Aspn	66695	0.813721187131196
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Col1a1	12842	0.801825397685827
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Gas1	14451	0.697361257180738
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Fam20c	80752	0.641094424701272
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Pitx2	18741	0.625885994792278
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Trp63	22061	0.544193019750206
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Inhba	16323	0.456179347569181
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Id3	15903	0.455605678145364
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Tbx1	21380	0.421221178989123
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Smo	319757	0.369248766163058
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Serpine1	18787	0.36512595309396
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Wnt6	22420	0.3611060233573
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Axin2	12006	0.348968067795663
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Relt	320100	0.34043915161817
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Lrp4	228357	0.318494327981856
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Dicer1	192119	0.313362916982801
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Cnnm4	94220	0.306882086720063
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Stim1	20866	0.278484208136438
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Tgfb1	21803	0.27065561157842
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Tcirg1	27060	0.266539109492564
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Nectin1	58235	0.252894089639299
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Msx1	17701	0.241013518776153
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Tnfrsf11b	18383	0.224868225751866
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Runx2	12393	0.220768758345877
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Itgb6	16420	0.211678318950886
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Bmp2	12156	0.194066527676424
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Nfic	18029	0.191817780024012
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Rogdi	66049	0.172208211509539
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Myo5a	17918	0.166665209732541
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Gli2	14633	0.164663904301063
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Ngfr	18053	0.159661025964047
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Bmp4	12159	0.154564602608975
GO:0042476	odontogenesis	1.84009715628986	0.000112752478291593	0.00552806254416424	Bax	12028	0.151761348320465
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Src	20779	0.94507208287875
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga9	104099	0.816748129715258
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itgbl1	223272	0.759187095541212
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Col3a1	12825	0.753567705020802
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Ccn2	14219	0.731725625989032
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Slc2a10	170441	0.712534402229356
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Fn1	14268	0.679029736331868
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga5	16402	0.675474393097218
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga11	319480	0.674068116089565
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Timp1	21857	0.609398701622209
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Bcar1	12927	0.587085699645922
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Arhgap35	232906	0.553640531964853
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga7	16404	0.528059215894124
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Loxl3	16950	0.477564930991444
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Tln1	21894	0.46005151632491
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Thy1	21838	0.422970109385069
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga3	16400	0.393866898604276
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Tyrobp	22177	0.392053284905361
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itgal	16408	0.378217011636105
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Dmtn	13829	0.369817428891039
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Fermt3	108101	0.345897699768145
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Zyx	22793	0.340856062391871
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Abl1	11350	0.291496908740735
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Pxn	19303	0.286878901874178
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Pcsk5	18552	0.279056231519627
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Lims1	110829	0.268975050830259
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Syk	20963	0.262269561277818
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Emp2	13731	0.258907963945929
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Rcc2	108911	0.244973875495752
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Ptk2b	19229	0.237806265793587
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Dab2	13132	0.237247925308604
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itga10	213119	0.225040835884105
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Fcer1g	14127	0.214522215857408
GO:0007229	integrin-mediated signaling pathway	1.83477037994737	0.000120323957958808	0.00580937433597879	Itgb6	16420	0.211678318950886
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Tlr2	24088	1.10874597585056
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Il17d	239114	0.997520005419051
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Ssc5d	269855	0.994337301910224
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Adipoq	11450	0.896273572025
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Ptpn22	19260	0.524678875115249
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Tlr7	170743	0.522545387394492
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Klf4	16600	0.505571897425135
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	F2r	14062	0.480649952915077
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Tlr4	21898	0.473620088519694
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Tlr6	21899	0.44830487072488
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Anxa1	16952	0.398132352142036
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	F3	14066	0.388040722292101
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Serpine1	18787	0.36512595309396
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Cd74	16149	0.332368967768321
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	F2rl1	14063	0.325939544622168
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Cd14	12475	0.305365501597374
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Syk	20963	0.262269561277818
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Rela	19697	0.258585634761877
GO:0032677	regulation of interleukin-8 production	1.90927552040186	0.000120725885758266	0.00580937433597879	Fadd	14082	0.256426755065846
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cx3cl1	20312	0.970698431083392
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Bcl6	12053	0.872937763500951
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Casp3	12367	0.839610642377671
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Runx1	12394	0.827950003242786
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Gpnmb	93695	0.810537653891646
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Laptm5	16792	0.686939550548531
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Pde5a	242202	0.61646626897963
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tnfrsf13b	57916	0.598028618176593
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Erbb2	13866	0.541425363778859
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Smad7	17131	0.53436984268029
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	H2-Aa	14960	0.529222055618626
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Ptpn22	19260	0.524678875115249
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Hfe	15216	0.517048052973543
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tnfaip3	21929	0.510607332294238
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Btn2a2	238555	0.510218621001843
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Hspb1	15507	0.490625952509159
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tmem131l	229473	0.48304908766742
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Loxl3	16950	0.477564930991444
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Ripor2	193385	0.447800882894631
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cd276	102657	0.399323433042729
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Anxa1	16952	0.398132352142036
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Grn	14824	0.397376696631817
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Dlg5	71228	0.394580156547408
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tyrobp	22177	0.392053284905361
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cd84	12523	0.391988563020692
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cd37	12493	0.387974808622719
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Axl	26362	0.379303285687306
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Fcgr2b	14130	0.371549520397752
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Zc3h12a	230738	0.371049887035096
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Parp3	235587	0.370931324640535
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Pkn1	320795	0.342888951448894
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Lgals3	16854	0.339371655692592
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cd74	16149	0.332368967768321
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Gnrh1	14714	0.329537051727771
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	H2-Ab1	14961	0.317654182716495
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Vsir	74048	0.300775532567546
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Dusp3	72349	0.298592250512273
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Ccr2	12772	0.294403079699528
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Zfp608	269023	0.291620872471189
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Ldlr	16835	0.287371216220059
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tyro3	22174	0.277057928814638
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Ptpn6	15170	0.276111833047767
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tgfb1	21803	0.27065561157842
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Prdm1	12142	0.263289921952214
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Id2	15902	0.257482670333483
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Cd44	12505	0.244965253812995
GO:0002695	negative regulation of leukocyte activation	1.7900557506966	0.000123430795534851	0.00588504444398736	Tnfaip8l2	69769	0.240767839541511
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Tlr2	24088	1.10874597585056
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cfd	11537	0.992805951880041
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Nectin2	19294	0.743121453284071
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C1qa	12259	0.712239083451308
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Laptm5	16792	0.686939550548531
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Sh2b2	23921	0.667709134006658
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Zcchc3	67917	0.648246132591042
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C1qc	12262	0.637357593346497
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C1qb	12260	0.614797354309306
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Mfap4	76293	0.613678210996033
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Bcar1	12927	0.587085699645922
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C4b	12268	0.583727385183967
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Ptpn22	19260	0.524678875115249
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Btn2a2	238555	0.510218621001843
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Hexim1	192231	0.50583135182982
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Prkdc	19090	0.503889538205504
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Tlr4	21898	0.473620088519694
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C1rl	232371	0.454960565205237
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cacnb3	12297	0.451671175864585
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Thy1	21838	0.422970109385069
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Csk	12988	0.421122859783203
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Xrcc5	22596	0.41840563211375
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Rapgef1	107746	0.417662456607399
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cd79b	15985	0.402376193784326
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cd276	102657	0.399323433042729
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Tyrobp	22177	0.392053284905361
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Ighg2c	404711	0.385490653522467
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Nfatc2	18019	0.384867051787775
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Lat2	56743	0.382610378063266
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Sting1	72512	0.381714338910719
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Fcgr2b	14130	0.371549520397752
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Zc3h12a	230738	0.371049887035096
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C3ar1	12267	0.36725982547957
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C5ar1	12273	0.359034672160502
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C9	12279	0.356511133130594
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Lgals3	16854	0.339371655692592
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C4a	625018	0.333122339061944
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Rbm14	56275	0.331057209671003
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Ezr	22350	0.326252390168393
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	C1ra	50909	0.323488162173171
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Plcg2	234779	0.320384202035579
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	H2-Ab1	14961	0.317654182716495
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Myo1g	246177	0.315943624014012
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cfp	18636	0.312779476063343
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cfh	12628	0.302996769310331
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cmtm3	68119	0.300219318041616
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Dusp3	72349	0.298592250512273
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Serping1	12258	0.295342455506641
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Abl1	11350	0.291496908740735
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Masp1	17174	0.279470978282233
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Usp12	22217	0.27924530226587
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Ptpn6	15170	0.276111833047767
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Dgkz	104418	0.275648868070767
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Cmklr1	14747	0.27166695280735
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Nckap1l	105855	0.264979941540402
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Ptprj	19271	0.262386821272307
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Syk	20963	0.262269561277818
GO:0002253	activation of immune response	1.67745163726851	0.000129338133879679	0.0061106389252063	Rela	19697	0.258585634761877
